address,RNP_Points,RNP_primary_STO,RNP_final_STO
0xd849d695815be00ed42cb550d9054a556ccc4316,1896115,518.668472107874488626,518.668472107874488626
0x65c1f1cce8f0e34ce037c8835618c817c766c7f2,1896002,518.637561779467092547,518.637561779467092547
0xd020e822b515b76b446e4950799239c00052074b,1891615,517.437529826164025285,517.437529826164025285
0x9a7e4d3209ea0961479627a79b269587806cc1fc,1886049,515.914990995052816627,515.914990995052816627
0x3de5937ac58b07641c3114dd9546b0b437a01cad,1883322,515.169039972336275842,515.169039972336275842
0x7e39178adb2867bd0fa0d27c16be4cb311a5c6f5,1882277,514.883187820250179355,514.883187820250179355
0x91e7e183fdbec1901c49f9c79e8409e519fb2538,1878856,513.947398143420958224,513.947398143420958224
0x6611a6b96f2f4e3b587d6383cf8bc3384e88aa54,1878674,513.897613366694001706,513.897613366694001706
0x2efa8674a2edbe2484a34cb77673239fad225985,1876532,513.311684840599821156,513.311684840599821156
0x3b109dd51f88921307753edd569d13de3cee0da7,1873020,512.351002775407121766,512.351002775407121766
0xb19ea5981a6b0588003fc8abadc48658fdd8bbd2,1869932,511.506302827424474921,511.506302827424474921
0x7652109478b8f7ac794be626194316c1b9971aa4,1869098,511.278168191214135716,511.278168191214135716
0xb976820bf3b78d5f8e27d7ee5af89d57e5e6067a,1864688,510.071844755137881641,510.071844755137881641
0xbc5d814e37b94cdeb583362f97bd8c423a66c5a9,1855574,507.578776320580289886,507.578776320580289886
0x178f966a5e763d3b9007cb8f301bf44e3fe39036,1855412,507.534462398438713206,507.534462398438713206
0x7ddb6165bd9069976d0d243a5413358c6238af3c,1849522,505.923295723044351188,505.923295723044351188
0xde79fa44e6a37f437b2dc74e81e3958abe9f000f,1848000,505.506963689096945587,505.506963689096945587
0x518286f7f71da76e60c345b88c10c608c1a56275,1847925,505.486447984401771198,505.486447984401771198
0xd1e044a620fd2fa8434bb06a08f6ed488e4dab1c,1847888,505.476326903418818499,505.476326903418818499
0xe2a184e939963eeee29b0506b0c7d68e7e045cdd,1847218,505.293053274808593957,505.293053274808593957
0x31227cb6760e8a72737c7a8e4184ccba9c0954bf,1846351,505.055891728532378020,505.055891728532378020
0xdd8916e976ae5b1e4010286e22982941757b8882,1842902,504.112442855283625117,504.112442855283625117
0xdb0e21211d7fda37997fbeab1e1830dbb5a34420,1842400,503.975124405190591206,503.975124405190591206
0xfe8cba7eca1d2d43fd4290e4c33afbd41675ac99,1840496,503.454299048662430717,503.454299048662430717
0xc399818f7b9a7adf6aed972f7e8e11283b35be41,1838681,502.957818995039210502,502.957818995039210502
0xadeee7d46c387ce270206c243c12a5416512810d,1836068,502.243051843459334789,502.243051843459334789
0x9349a33aa22d6b79caed1a027747c39dd2e44a38,1835988,502.221168425117815440,502.221168425117815440
0x78e20462b4cb945e434c261a79f654feff919a70,1835063,501.968141400543997976,501.968141400543997976
0x390e3abc98bf01f14002fc5da090a5b219351105,1830765,500.792454750145870989,500.792454750145870989
0x25ad2ae2ac1e65f4b87aa11771743aed88bda36e,1826928,499.742871297940749246,499.742871297940749246
0xd0a920127c8ec1cf7cba02d25b3d1e4b31ee8b34,1815858,496.714753284933009426,496.714753284933009426
0x541090903f7748bf11ff958221e2c355621a2f2d,1815396,496.588376544010735190,496.588376544010735190
0x553222b267bc978aca3c28493aef72d924b264bd,1812660,495.839963636730773478,495.839963636730773478
0xdba723bfb735a65fc7a5b1cc03ec4edb3514b4b7,1811172,495.432932055578513600,495.432932055578513600
0x9c858345d95f2d8eef33cf31e9f119eb85bc3f66,1809390,494.945478912021170116,494.945478912021170116
0x30269c9e607dc6240a2a268c6404e5c5584b6cb1,1805650,493.922429104555140584,493.922429104555140584
0xd1b572f9528b70df1ea79456edc8250125f2d6bb,1802636,493.097971318538399137,493.097971318538399137
0x986fea70456a6c45103d2ad8796b78e6974e68d0,1801611,492.817590021037682487,492.817590021037682487
0x2065685879367ff787f19bc0a2bbae2e284dfce4,1799550,492.253818456014290276,492.253818456014290276
0xef401f073c731ed6c32c0eb971686482db58410d,1798825,492.055499977294271182,492.055499977294271182
0x4008efdc5039934b38d06d553b3c0bcb5ac1eb4f,1795592,491.171136333567620519,491.171136333567620519
0x0dee7a8e742620d7144318e420871d85339b3f0f,1790130,489.677045946300387015,489.677045946300387015
0x117950051fd151d394a4551db296518369a285a2,1788962,489.357548038514204530,489.357548038514204530
0x90fe3e64530b81d5613698cbaa5d99e8aebadc69,1787890,489.064310232737845262,489.064310232737845262
0xded4e37bbd0e18b6dc3c279b121d28b585e852d7,1785483,488.405892883387381871,488.405892883387381871
0x0ee78696b7d8829096a3cc4a46276af6130f05b8,1782972,487.719027090192943326,487.719027090192943326
0x68d3ae3ba12f01a80f550bf0d61335564ff6775e,1782528,487.597574118397510943,487.597574118397510943
0x808e5153302deaa3f1bb22f9774951303554360f,1782378,487.556542709007162165,487.556542709007162165
0x36e4984bea94034950bd4753e9b3adf40b61dbc2,1780002,486.906605184264037521,486.906605184264037521
0x9fd8788496e2edb846789d788eee952bb8f65014,1777464,486.212353737379336196,486.212353737379336196
0xc479e498f4c30378099c62ed788b530d33e3bae8,1776654,485.990784126671452795,485.990784126671452795
0x31fa7d04998239953cd314e54e5af6a40f118f82,1773635,485.164958627008366388,485.164958627008366388
0xd3243f26a928cc6ecb08a64ff38a5203866fbe52,1769432,484.015258535890793627,484.015258535890793627
0xb15a11842955e9f891b59c0c1ed6e44ca25fa518,1768130,483.659105902382566234,483.659105902382566234
0xf20464fd66251ab19b357a7500ae89381074c127,1764685,482.716751200050889298,482.716751200050889298
0x64e1691fa127582f766c40e44066728d7100a0d2,1764418,482.643715291336068473,482.643715291336068473
0x473297214d4c81b97cda9140c39ce464b0c46668,1763712,482.450594124472160224,482.450594124472160224
0xe6275888ba0a07ee4f1fed4cac43fafe2f897126,1760384,481.540243921464955335,481.540243921464955335
0xc8534dfb197079a9a7f9c51906b7a80b9e0328b9,1760384,481.540243921464955335,481.540243921464955335
0xc3b2600be71232695a223ae62c384104e9a9dfae,1760384,481.540243921464955335,481.540243921464955335
0xbc939fb00bea51812c3deb6fc1b04d037b4b0734,1760384,481.540243921464955335,481.540243921464955335
0x193e2ac4a086316aa0d2c02a3c496e7899870ded,1759834,481.389795420367009816,481.389795420367009816
0xade41dc9b4ea92d1f5eeaa9d9fc0660d6dbfb6cc,1759760,481.369553258401104419,481.369553258401104419
0xea785b3b4915c00996e2b3e1f218e84d0613c687,1757310,480.699373571692074377,480.699373571692074377
0x92d5f51753e4726df9404dc084008d3622ff8b4c,1755702,480.259516863027535476,480.259516863027535476
0x0b6e1e24a0153c608e2a64b600c557f92e9f63d9,1752366,479.346978318186178653,479.346978318186178653
0xcf43e9a2f9ed4810de89ae08d88445d8ccf63ab1,1752339,479.339592664495915873,479.339592664495915873
0xa4c0f9312e3071466d6af53c65ae5256c4842738,1749000,478.426233491466752073,478.426233491466752073
0x7e264e79b8cddccb2cfac0aa5cee6ab667f42ce6,1749000,478.426233491466752073,478.426233491466752073
0x7ab51e59544dc979af25c94645d64f469e72cd8c,1749000,478.426233491466752073,478.426233491466752073
0x5c93dabdf0e1fc80dda559cfefc7b469e4708047,1749000,478.426233491466752073,478.426233491466752073
0x4a2b6f903e0109c3a95e3a7023b1f5eccb5679ca,1749000,478.426233491466752073,478.426233491466752073
0x437761938a91531cd1090f45e554d639fb758540,1749000,478.426233491466752073,478.426233491466752073
0x3c55008a4972f8fe1ef15c1e96027bbe1a281847,1749000,478.426233491466752073,478.426233491466752073
0x3b68e30fd70931d1e646f84bd07d880ebd9511c0,1749000,478.426233491466752073,478.426233491466752073
0x2c1d6f29bcccb9b83614ddcf29c56f07af4605a5,1749000,478.426233491466752073,478.426233491466752073
0x626c9d7e6ee007fe466ff14b3b5504da25fb99e2,1742758,476.718779775369704923,476.718779775369704923
0x2dec32200e4645f14317a2cdd522a37c646232b1,1741824,476.463290866232466531,476.463290866232466531
0x666b965c0e8730c8274cccd1bb295c1558714321,1740580,476.123003711021840665,476.123003711021840665
0x278c7edba7d389cd5030ffa977708384305aa52b,1738172,475.464312818942108282,475.464312818942108282
0x370c72753f8131eb22b36f7fc94b828af8403d35,1735955,474.857868588152753342,474.857868588152753342
0xd813fc6671f2c078ab8682439c9f33d9db152fe1,1732878,474.016177610192065408,474.016177610192065408
0x7aaf12e6df0c72af68d2d088aa38dc2c8ee7463f,1732608,473.942321073289437608,473.942321073289437608
0xcb695efc2fdcf10299749ddb88de1ac62de896ba,1721304,470.850194061632753694,470.850194061632753694
0xc0aea0c35cb8f03d1817e05f7bf1c55435ad4762,1720593,470.655705181122500486,470.655705181122500486
0xf2829fc923b6fd040ead55d3f973f2953e86d13e,1716000,469.399323425590020902,469.399323425590020902
0x11dd4a0976ea71912e232979acd9872324a28f2e,1714155,468.894637090088730932,468.894637090088730932
0xa56e492835ee37a108609608340bd6ed08fbfc77,1713458,468.703977807788243610,468.703977807788243610
0xcc78b59303cf43f577846ec4fc2ea61a98439181,1703728,466.042407052000952874,466.042407052000952874
0x57970bb34ce153dbadbbb60e2a4a49ce0f72605d,1696842,464.158791818254674969,464.158791818254674969
0x518b970cb87c2c57e8733c93d56d94f38be0b2e9,1696720,464.125419605283857963,464.125419605283857963
0x3d27e934852eb75ba51a45d01f824839e1f0d27a,1689930,462.268064473547403277,462.268064473547403277
0x8938513c6f9eae35667716071fd8027021b5d19f,1688065,461.757907283460733470,461.757907283460733470
0x5ec307af21cee32eb6a51d19d251d2aa7b192802,1684416,460.759749864358182196,460.759749864358182196
0x4bf812b90cfde6bef432567adde9b1fef8ae4235,1681531,459.970579090417140698,459.970579090417140698
0xc9bbc29c0517deb1de20e00f3dcb812cdaa0250e,1680997,459.824507272987499048,459.824507272987499048
0xc2f98e1e5daf31df23fd3d8996bf1e3e69190902,1671784,457.304358108232277100,457.304358108232277100
0x10bac83a258ea7c5a0e4428577bd3ac802650a3d,1670811,457.038201032653548026,457.038201032653548026
0xc7aebc8e20b50db51ab20a800c1c70fbe530d3d5,1669695,456.732927346789353118,456.732927346789353118
0x1cf98210f34cb989be9694de2091ca35dba9d928,1669060,456.559227713703543291,456.559227713703543291
0x0f02f120b06e99f14f3a84401a5889ce946870ab,1668705,456.462120044813051182,456.462120044813051182
0x6ccba0a11458c461d146c28011b1dfa43f637ec6,1663515,455.042433279906983462,455.042433279906983462
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,1663092,454.926724705426199908,454.926724705426199908
0xd2fead21255f8d1831397497d30dc5772528d89a,1663068,454.920159679923744103,454.920159679923744103
0xbb3926ac91a40868a15735426e58cb61f356f841,1657152,453.301880893568388297,453.301880893568388297
0xdd92dfdb79b3ec9a2a064106480998241637e9aa,1654833,452.667535304393596188,452.667535304393596188
0xebd5f0763d46a9e9f9c82404b6ad3ee0788fd662,1653054,452.180902789024059681,452.180902789024059681
0xaaebdd161dbcfdef7788d942836839753911b137,1648900,451.044606291640667521,451.044606291640667521
0x9fe9986144655376e8f712e757e135492d6aefe7,1647865,450.761489566847260952,450.761489566847260952
0xfffaf54a65eb198d704ea8c0b48eee29679120f6,1643330,449.520973289612382896,449.520973289612382896
0xc589e6c5d69ee0cced01f9766d720b9a250fc4ae,1642167,449.202843095472545370,449.202843095472545370
0xc42cfe72204c2e4c77e5935884e40ce70d5f6b01,1639429,448.453883102734045674,448.453883102734045674
0x2c8cd7c7c40a61c8d69b3249d25b42ac44dfc1f2,1637614,447.957403049110825460,447.957403049110825460
0xda80785089017c29c5a668088b6d5c5eb27c5694,1633195,446.748617728471150459,446.748617728471150459
0xfbd08fd2b2c7148b4e38624158c3155b5b49f886,1628510,445.467070041845923624,445.467070041845923624
0x49e384d87a66fa6b43eb1ca211f6bdbca8264cc3,1623380,444.063795840695995415,444.063795840695995415
0x4216ff922714dba9bf9939832602fa1b7e3873a6,1621735,443.613818051048503815,443.613818051048503815
0x99ac788d785cbc264395aa62fe7643682e2b9c54,1617720,442.515543993033501523,442.515543993033501523
0xc9f1e64f91417f107208701154c23e634303289f,1617655,442.497763715631017052,442.497763715631017052
0xc490936ab6e1ab85da4d2f34bc75aa057fdb75cb,1615740,441.973929389080897653,441.973929389080897653
0x3ed49a7742f802cd738f833dea235a2046853819,1614767,441.707772313502168579,441.707772313502168579
0x1e74778a98aa41a01cc10b1529f5b3d9f5ebd563,1613473,441.353808021828093120,441.353808021828093120
0xd10b15ea09d667f322814b04212dabb86b71fd28,1610160,440.447560959759923109,440.447560959759923109
0x087a05e34842b49974c06d046b0bbb95102c7899,1607992,439.854520322704748770,439.854520322704748770
0xb3b9c494288e7bd9708ac013f3bd6d459654ca07,1606578,439.467730903518394289,439.467730903518394289
0xa22f8994a73f32e847a5fcbeb8b2256a2b1f410a,1602502,438.352770739017983494,438.352770739017983494
0x156540b9fc2f44c0491e1f54513e37d1445a222e,1602445,438.337178803449650958,438.337178803449650958
0x8ff1d74c664057955a144a982861c93cd27d845f,1602218,438.275084603905589807,438.275084603905589807
0x0c9bd0b05baa7ed2b7369a37a49035297384316a,1589238,434.724499977994075547,434.724499977994075547
0xefc2b0a568af4d9934b7be3ed198a10e6c608de2,1585375,433.667804414827960016,433.667804414827960016
0x20d5f9f0f97dbc18f0ae8ae09f0d9430ff6f975d,1585248,433.633064488210798051,433.633064488210798051
0xdd4b0a9a31ab3a67af06553402eaee1dd49b9f5a,1579776,432.136238673650874627,432.136238673650874627
0xdeff183b161857502898ccff51f4c3a9118f5a44,1578024,431.656991811971600900,431.656991811971600900
0xdeebad7af8f5507a951828c00e50facc190a8fc1,1568971,429.180609483899417648,429.180609483899417648
0xfaad2e4b83a6bbed6b2f8398c4449ff731b7a2ba,1567400,428.750873856217831446,428.750873856217831446
0x2fe67753bb21946b0559417e70b8ecd62e4dcc4c,1566831,428.595228043263775081,428.595228043263775081
0x6edef01b51c164c2949f673d0d45f2fb267f3a09,1563985,427.816725435764224266,427.816725435764224266
0x3ae41a9665a457a05d1a3c57db00d2d570c3608d,1560900,426.972846115969384397,426.972846115969384397
0x8bc8860fc86e143c93c1404f56765d375569b918,1555455,425.483405955099723754,425.483405955099723754
0xbd3c3de91c875b915d5e77222c3bcd177da6d592,1551882,424.506037783421615861,424.506037783421615861
0x38934d320b0a282ec5cccc74e38127509f7e334d,1551333,424.355862825052939333,424.355862825052939333
0x67e4f291e89420c0fe611863bb9139e7dce82fb4,1550361,424.089979292203479251,424.089979292203479251
0x8b20814c182dbf6687957a80c4fcd9e6f10f05b9,1546821,423.121638030591248089,423.121638030591248089
0xeb2ed7645147c2113ce854844119076111370dd9,1545824,422.848915929510063211,422.848915929510063211
0xc6027b57f958df379e7374598f576dd2c8096bc7,1544816,422.573184858406919423,422.573184858406919423
0x01483723d593e10606cf59275d71c2931d7f839d,1542125,421.837081373944062345,421.837081373944062345
0x144b34de3aa02700a2a06f545a5a52783b0594ae,1531712,418.988680934066050172,418.988680934066050172
0xae7853a2ab2d63e2d9804a4dd848a4c7f035ebff,1528980,418.241362197703164428,418.241362197703164428
0x722fe75c7ac6779795e101ccd7e1ed97e414c153,1526049,417.439608458215749305,417.439608458215749305
0x75cdb9b0a132f347ac31ffdfc443e9d1a000675e,1524336,416.971029762977966260,416.971029762977966260
0x261b0b932db7707f9779582f2ada8ff8cc9519d1,1522604,416.497253755884072369,416.497253755884072369
0xe688773c387d91acd06f3c8eb8e89b706bdc345f,1519702,415.703432755545458010,415.703432755545458010
0xec1749cb0ceb7d5950efe2dd19a33afac6ec7a3c,1518858,415.472562692042428885,415.472562692042428885
0xb183dc64bc522e7c0584924e6b91c88a68d7b4c1,1513940,414.127279549497526949,414.127279549497526949
0x6dfd15cdbe84e2e877da84b7987057b59ea32144,1513869,414.107858015719428527,414.107858015719428527
0x078ca0b8b10891887c4c8f1bc064f766565a9787,1513061,413.886835490470083109,413.886835490470083109
0xac6e453b964714200f353d2b435df5bfd2393d71,1512461,413.722709852908687997,413.722709852908687997
0xd9f5576398ca37c459ab4ac0c1f46b60cfbdd98d,1501110,410.617726332976361466,410.617726332976361466
0x91c918d1f173f8437be03c22628373d044afa647,1500720,410.511044668561454643,410.511044668561454643
0xedd6300f87fd950f1b0709f54ff9f2c80d39939f,1497527,409.637622734005563654,409.637622734005563654
0xc153b79a29a84a98f445e5ec4e748d67921656f2,1497292,409.573340192627350569,409.573340192627350569
0xbf387236a432322c4922cde6cc2f05b05229c4a1,1496220,409.280102386850991302,409.280102386850991302
0x931ff798be392d32456a89286b406d2ad152e8d5,1495868,409.183815346148306169,409.183815346148306169
0xef1edea6a13f5a9eefd1796f1635dbc19f2a49be,1491267,407.925245248781674651,407.925245248781674651
0x65d495ba81aa01a03acbe7e2ac71b6b57acb621c,1485135,406.247881232904216604,406.247881232904216604
0x21fe08549dba740263a3bbb242e6e772d45edd58,1484883,406.178948465128430657,406.178948465128430657
0x4426f66628e02299932c49c4685f4a50a5f8666c,1482224,405.451598348002181318,405.451598348002181318
0x2b26e42b35f60ff0eef9c7bb82d44ea1ff32516a,1480700,405.034719228596237733,405.034719228596237733
0x5004b1d07064ebe0d602cdc5aa61023f84283959,1479695,404.759808785680900920,404.759808785680900920
0xb12f4010991559e41aebbad535ff5f870f24e24a,1477685,404.209987899850227294,404.209987899850227294
0x1e91fc77c1f11a131c401db63832fcef47d835ae,1477484,404.155005811267159931,404.155005811267159931
0x014bbff6512a7ffbc2efa282c867a491a13c2158,1477080,404.044494548642487222,404.044494548642487222
0xe4c59ade280c4bf22b0e09401071d2e8668d204b,1475742,403.678494376880576122,403.678494376880576122
0xf398e5fdf46621abb6fcbef61e4b238234a97b5a,1474432,403.320153401538196794,403.320153401538196794
0xf14cea2ed1a54455dd52f3c68d9711d69e6a5e23,1474268,403.275292393938082130,403.275292393938082130
0xaf02834e422e21c2f98a877ffe016f0327af1a7b,1474268,403.275292393938082130,403.275292393938082130
0xac1b80e06f970879bfb8f2b92b59442593f332b6,1474268,403.275292393938082130,403.275292393938082130
0x713ee446ac93af3461b59c9d9b3150ebe3a876f5,1474268,403.275292393938082130,403.275292393938082130
0x35f272a684b3d5ecb77584aac5fe1f4a0ca0c379,1474268,403.275292393938082130,403.275292393938082130
0x66c1b756a03e172416d30ab94a703c739a1adac7,1473205,402.984516472725143789,402.984516472725143789
0x61b6b12b7c08930586377aa1ca79cb279ab2f2f5,1468805,401.780928463941579633,401.780928463941579633
0xa04baccef086742f8bc9b21fa153c686c6f9c061,1467900,401.533372293953142006,401.533372293953142006
0xb67d131a75c0faf8f90ca967e20f29fadd02dda3,1465852,400.973156784410246689,400.973156784410246689
0xb4051198620688a6c2d27371c8cfa7b95d740fb9,1464408,400.578161083345822453,400.578161083345822453
0xd44048dbc82c21de6c7f34c97c4df63853370636,1461372,399.747685357285163185,399.747685357285163185
0x4d9173d21510b2af3b21992643e17c02355b9400,1459458,399.224124573464312777,399.224124573464312777
0x3c8b1bf434ba746425e2e041a20552fb98ad2493,1457974,398.818187163229128866,398.818187163229128866
0x6b96da5d12f5e0676717074197ee56fea200caea,1457235,398.616039086299343886,398.616039086299343886
0x450cd322758ff3e6d28cabeebe1dfcda3c1252dc,1456158,398.321433566876639660,398.321433566876639660
0xd0319771f95375b161006fb2481fde74eb80ccf4,1452264,397.256258179103185382,397.256258179103185382
0xd7e01f0403776e3cff89364fbb4fae462329094a,1452198,397.238204358971431919,397.238204358971431919
0xf2e7ce54083756627f86cb7b691489fafa78476f,1447966,396.080571528705058395,396.080571528705058395
0x06f7dc8d1b9462cef6feb13368a7e3974b097f9f,1442955,394.709848912338140216,394.709848912338140216
0xb6e415d95dd468e566ba178ec414d258e884ec2d,1438645,393.530879749188785327,393.530879749188785327
0xdbdd6d84b38c9a733622e8e41a2bd7ba890a3601,1437888,393.323807903132158493,393.323807903132158493
0x3f4d0a6654c8365b42dcaa8aa92d9034e2a6141f,1435785,392.748547543479468625,392.748547543479468625
0x4f71b6c9563316b20d432bf7d010a6ea2911fc48,1432874,391.952264658577433339,391.952264658577433339
0x7efb47b449d048921f99266c8da7660410be2d15,1432368,391.813852037567323461,391.813852037567323461
0xc226b99e3ac46a85896cec546c32a666dad27362,1431625,391.610609789720462514,391.610609789720462514
0x67a2d1566d6d6f6cb1867a2de7f4f05b33c07c03,1430520,391.308345073878226515,391.308345073878226515
0x14138bf59bf633b2264d2e63066a5748de0790d6,1430478,391.296856279248928858,391.296856279248928858
0x7ae3b8140cd3cc0f73fd9e65139eaed2bf6e478e,1425000,389.798389208313391483,389.798389208313391483
0x3b12de54b0e4d3c114dceed80b32f8b1c0d2bf2b,1414592,386.951356482081724270,386.951356482081724270
0xd6c9d3f50a63b4f69c0e9cff2b0a749f8425e2bc,1409750,385.626862586961265715,385.626862586961265715
0x663feb7ecd4650dd662e7f7142b2eb970029b3b7,1408256,385.218189749433391885,385.218189749433391885
0x7e707f0bfd431f9f0dc4d4fb2c8b9e131a843bf7,1407953,385.135306302464887354,385.135306302464887354
0xe955f8eed3321f8431f2924c65824f1910eb0638,1403804,384.000377518727840153,384.000377518727840153
0xf4cfd9df7f78d782610ce339e2fdf6e11072c36f,1402864,383.743247353214987810,383.743247353214987810
0xffff2c1d5fa3f7dc16902c3f4dfc56b138474d3e,1402232,383.570368348316984959,383.570368348316984959
0x693beed7d2fa848af35e15775a0f73330cf7cbb9,1400285,383.037780654430257820,383.037780654430257820
0xfba30c4a12ea4503919d09d533bcc1f3b211c404,1398001,382.413009060779880426,382.413009060779880426
0xee757eb475914042befbb7d863b4547b1f723c57,1383936,378.565630573611510004,378.565630573611510004
0x550d0a56b14ae8380364a738dcb17647080ec186,1381590,377.923899330746455115,377.923899330746455115
0x37240ff28720b1d4fef64259fa388e1f0cf47bf7,1378967,377.206396751873889483,377.206396751873889483
0xc15512cdc23ed03bc0b72bcd7738753821dc939a,1377378,376.771737355065461428,376.771737355065461428
0x4074baa99dc007c4234a654f0f21214756f72296,1369413,374.592969516437941313,374.592969516437941313
0x7f2e54d53258dc45b8581f11f924075146608d19,1366243,373.725839064655237137,373.725839064655237137
0x4e21e2728921bd0ee7a6be123c950580d9ca8083,1364248,373.180121319763598389,373.180121319763598389
0x3f874edb4160bf04f91289e8f051aa5f6ac8f479,1364124,373.146202021334243399,373.146202021334243399
0x7a7fe5da0fd6a3962c8c5b40bb62084172f0e448,1360100,372.045466078755820180,372.045466078755820180
0x917b16cfea7cfb4e1f3122495d1df480a286425b,1356192,370.976461092772600016,370.976461092772600016
0x3bf926accb42ffeb255e99b94178d5bcfeb5c85a,1355512,370.790452036869685555,370.790452036869685555
0xac63d7d9c4e112feb40d17a89a7874db5f4bd2cb,1354878,370.617025946513144720,370.617025946513144720
0xc914999c3004d18fa6c34d703e113281ece74842,1349460,369.134971439333746857,369.134971439333746857
0x0329fd90e32da292ee9f663c17a283ca11ca4039,1347148,368.502540649263837691,368.502540649263837691
0x5a1ee6a32b2461c4f031b43a77182e67e0c7237d,1345776,368.127240024706780868,368.127240024706780868
0xaff9e92b86858f6a284f226a23beafad89dead2f,1344850,367.873939457403694411,367.873939457403694411
0x35a26eb17d48e68b84e88c9bf5ec1ff62357d57d,1344632,367.814307142423054187,367.814307142423054187
0x9bb65fc65e8152a0bfdd93172cea4b6d4d3c8de9,1342244,367.161087104928701641,367.161087104928701641
0xfbec01bd5689dfebbe32a999d9e3e374696c2e4d,1341837,367.049755214116221956,367.049755214116221956
0x4267ca7c40d73ccbb532fb0f2359eba7cf836112,1341165,366.865934500047459431,366.865934500047459431
0x34ab0215457adf1c82599918edd57c8c7c806eab,1339933,366.528929857588061467,366.528929857588061467
0x3f0875685e130e6251bbe9d678bc00ed359cccff,1339799,366.492275131866016558,366.492275131866016558
0x11969a7462e63f604a84219373206ffbba597bc7,1339531,366.418965680421926742,366.418965680421926742
0xd51a2a768157e73f58c0ebe8f98c9619b4962e5f,1338794,366.217364688950679745,366.217364688950679745
0xa211edb395786c2f10b359377504c5af4fdf1de9,1338392,366.107400511784545020,366.107400511784545020
0x70b69dfafee4a0dcaf05bdec42b4df3671a01bf2,1336985,365.722525891703073482,365.722525891703073482
0x6ffb400bf628e1bc43d96bce456660ab9a99b754,1336650,365.630889077397961211,365.630889077397961211
0x3ff8788f9172d77a9688939bc00442c7be9042bf,1336205,365.509162562873259836,365.509162562873259836
0xdf18a1fba13d9b19a8e18f6f51baa29a787f177a,1336114,365.484270174509781578,365.484270174509781578
0xb366e2348ca1e6d46d9124e719be8a7cf4b1dc86,1336047,365.465942811648759123,365.465942811648759123
0xe95c8e73c8ba1e69de136c37f55376665cde32dc,1335913,365.429288085926714215,365.429288085926714215
0x1fd7d2afb2d602c30423c1c6d8e6311dcef513fc,1335913,365.429288085926714215,365.429288085926714215
0xd1314d343012bd76f9ec8bc94a6e77aef7c91920,1335377,365.282669183038534581,365.282669183038534581
0x8ac2d9b6cdcec11f60f983610cf0b9ac80f0da6f,1334718,365.102404524450268950,365.102404524450268950
0x6c195925e88e5e694d2863fc42cb5552b2a3e964,1332630,364.531247305736613959,364.531247305736613959
0xe55596f8378fa6896b0ed44191d37575c2c0208a,1332576,364.516475998356088399,364.516475998356088399
0x4c38705a7b26f1d90debca268d99c79520d793cd,1330285,363.889789605600828063,363.889789605600828063
0xd0367db73592bf40c756ba694edc931e21fcae9e,1326893,362.961932667920407695,362.961932667920407695
0xada7673b48d656a87cad01bcbafe6b1ee6d621ed,1325676,362.629031166400044609,362.629031166400044609
0x973957fc734ce00be3c10461d5439346bbde9db8,1325528,362.588546842468233815,362.588546842468233815
0x7e59f96cbc67a367360e07a840e84489946f5834,1323000,361.897030822876222409,361.897030822876222409
0xf7528f967bf9bac9bc64f8eafa04179f6e94ae60,1322508,361.762447800075878417,361.762447800075878417
0x41204d4fd3fec43d4849f8380b2a859836e5790f,1321782,361.563855778626590331,361.563855778626590331
0x5726dd55c9c8498ef358940bfe7ea06a84d58c07,1320000,361.076402635069246848,361.076402635069246848
0x4759b6c8a0d6a7822670ee2ce07bf016c1422f9b,1320000,361.076402635069246848,361.076402635069246848
0x4815ef60c1fa4b24864e5afa3597433182bfa994,1319868,361.040294994805739923,361.040294994805739923
0x46570bb1d090c191f6b2155427da64b8d07460ef,1319868,361.040294994805739923,361.040294994805739923
0x6a7a75561ac53d087f47bce0d2d975fc3bae3464,1318482,360.661164772038917214,360.661164772038917214
0xbd7dbb5886786af713ebb1841323c528699bd92d,1318086,360.552841851248396440,360.552841851248396440
0x5969d85972a687d62dbc10d9cfdcb41f8a76fe40,1317954,360.516734210984889515,360.516734210984889515
0xa16d3089b9e79dcf1fed3000f8e9a098e3fc3c6e,1316634,360.155657808349820268,360.155657808349820268
0xd8ab19f70f3bdb14245c8ffa8612bd1463db8bf3,1316502,360.119550168086313343,360.119550168086313343
0xa39b24b3b2c4eff4fe669b407084bbcd01dc8feb,1316136,360.019433529173862325,360.019433529173862325
0xb35fccf679bf29236432044cba7496308a4da1b1,1315908,359.957065786900532182,359.957065786900532182
0xe491e3163fc00dec55cb8c4c4fad7fb3ea6df556,1313098,359.188410717654665073,359.188410717654665073
0x8db7068dd6621e1529fc3dc4bf2beabc3832f9dd,1312542,359.036320960181105603,359.036320960181105603
0xe22dbe99035c4792bdb7bd7660395457da5e40c6,1312476,359.018267140049352140,359.018267140049352140
0x52fa445475545b24047be162ab6079d8e45c8f09,1312212,358.946051859522338291,358.946051859522338291
0x5b55fa936caa8c7851387bdcc2e13fc0deb6e06c,1311750,358.819675118600064055,358.819675118600064055
0x73ce601a7e91962d09849dcccc87781e3d4e2083,1311615,358.782746850148750154,358.782746850148750154
0x70d5bb96bbe8bc0e566c5e2f8d61235b2d63b1c8,1311354,358.711352197809543281,358.711352197809543281
0x4d82427874a45f9e24e2b3805250dd43da4734cb,1311288,358.693298377677789818,358.693298377677789818
