address,points,amount
0xed0b40c1c4835bfac611322dd48795d5271be3a9,0.553540833333333333,0.002461757370178687
0xa47201f252726ca9bd4d9b2c983ecacd7ece9d45,0.553666666666666666,0.002462316987675886
0x8a0ae747e43b0e8cf63a3a0a6782c32dcf52724e,0.557375,0.002478809026500627
0x70b84309aa1913932df7121e8078c7ee0ac65c9e,0.560964999999999999,0.002494774802513432
0x4a183b7ed67b9e14b3f45abfb2cf44ed22c29e54,0.590424493333333317,0.002625789752934247
0x5b31449ea16ab5c488d761f9d7e40633bdd88033,0.659199999999999998,0.002931654470095022
0x36fd016b1dc4661c8c0752c3732e89867c3059cb,0.818788665833333153,0.003641391766161151
0xd2cc3155f983cb2683ab072a83bf5f4b2adac947,0.86801,0.003860293380745116
0x7f3a7e2567ac6b1a34dfceaaab1d07bf90682167,0.922823333333333332,0.004104064244955485
0x8d35c9f8b832dde343ff75eef8711a3aff186437,0.945908333333333333,0.004206729966196601
0x5b1dc22b3d7f3fc19f7102dee4ce7f533b417d20,1.374790166666666666,0.006114092441673262
0xb8a16f25e82007b0be1354f8e01fa1df7dae6061,1.404244674547644137,0.006245085220334847
0x1c1140bb667c855ee9deaedc56af464df90d134a,2.423614548333333134,0.010778520061299675
0xc490b7efe63093eefedb79d334ba9ad539fe0bf3,2.487536916666666665,0.011062801458240630
0x8b72801835d9850865ca65626b557232c5877ab2,2.490496035833333156,0.011075961523368818
0x08dc955421b69ebc1c867e4fba5363250d15dfeb,2.857860027499999997,0.012709736232594447
0xb5f7220949635edcb7a0c149df197a748e3d2983,2.964122773333333327,0.013182317624928887
0x42f13ca8889534ec09fa341c0510d05165f3dc1f,3.066364025,0.013637014260967561
0x2bf02f7b9aa48a35b41567c896eed17cf89848e7,3.87083715916666666,0.017214740686712496
0x77777d91c0b8ec9984a05302e4ef041dccf77fee,3.917005582216726972,0.017420065116038873
0xcfd59c0f530db36eea8ccbfe744f01fe3556925e,4.065518968559999948,0.018080547417225470
0x2d4fb00f7b2f480a84b722a3feac0fb5bb9a7bc6,4.3423065,0.019311502216698533
0x8b9bd89d5c2889de5d5c600eb3896bd99059243c,4.712048594661436168,0.020955853042846131
0x123c0b52a256122380563213eef30c033e2a20e3,4.7868175,0.021288372150188231
0xcc7696c525adc3bd5b61db238233130015112b93,5.073274,0.022562327670080183
0x35ff9b9e835bf39f9087d33586b03f661745f874,5.098886666666666665,0.022676234661470333
0xe33c2e6d176131b49d3528c7ac2f662442009ca0,5.153572666666666665,0.022919439237246450
0xa75e7eb894199042b3dc4eec3ec95d0abc6cbcd9,5.300119,0.023571173480560622
0x3336edf5a0b51c3b0ffb301e4c39adac996b9c8b,5.869875553169331131,0.026105046881599460
0xf5889e50492988bbdb1283f44b8fa3d60ff63100,5.894654254999999991,0.026215244988372870
0x128929ad4a9ed98d6ffc49ef74c01c3bf59e90a2,5.986075,0.026621819678510412
0x62d27b89c20f2a61d257a739771ed0f092a43893,5.989603333333333331,0.026637511204888828
0x071aab8327094ececd9ae495c4a1502ba4abcf4b,6.396784916666666665,0.028448366345846862
0x12c785f1e5a960d94c3cd4260db94259c685d2c3,6.408913031666666499,0.028502303607002165
0x918d404a166c9a16b2133f10ac058f6f49aafad4,6.51201,0.028960805864386361
0xf3618876c224153bf258c94c577c7dbb5a8f0003,7.095593412280510559,0.031556171336603390
0x44ee5131a0fe22a9c330866410a087cb01d4cda4,7.117991666666666462,0.031655782900003723
0x69ea3e13a6df3435842f11a4c3b637b5642343c2,7.246625161597456533,0.032227853531705477
0x4d1f43d1f1ca020e40d6e44daa348f75f588a738,7.960613580833333317,0.035403168065760297
0x8ad557e25766c99e28e6fe8e3e0fbf87e452b23d,8.257395726190781311,0.036723044739124304
0xb3ce0353688f323a1c5302f0e9bbb9f9c166c18a,9.46198125,0.042080187541744222
0xd993fc18bf315bb95c4cad53ba7cdd8358d22e2d,9.857423126666666482,0.043838832786575226
0xfbd9275bf42f21b7cb857e6c00ffcb99443718b5,9.927408333333333156,0.044150077392104439
0x74d0f8bacf6bdeaa13a97c3c2a49da0e35d9b2d6,10.470425,0.046565030726706127
0x39041f1b366fe33f9a5a79de5120f2aee2577ebc,10.863201404727373077,0.048311821841188614
0x91f61f4cf02732ab39ad60b5d2ac2fd96a729219,11.339926361666666469,0.050431956627318676
0x72082a0cdfad9a6a7d751627a7800192c6baf4e8,11.465326749999999977,0.050989648691956220
0x74089450db80d956432943eef15985ad80984815,11.515625,0.051213339665030335
0x936484feef4546d665e3ed864dfed61572f14528,11.764749999999999824,0.052321271127200272
0x89c2091cdc26174f30f88b20aa39186a22bc8fd4,12.035966,0.053527447702991067
0x34e7690c88be44857d67345442425b7afe4992a9,12.286407225905854894,0.054641232805271068
0x170871e1dd7de812e8d41820e39bef83814a691a,13.17321225,0.058585113134440250
0x9008d19f58aabd9ed0d60971565aa8510560ab41,13.178123543981472461,0.058606955089772069
0xe69bd9a4917ceb0afa2a35aec26b428c74288570,13.471936,0.059913624689372059
0x551edf26adbe7b2ba5fddaedacc95a4223b0ffe7,13.772895833333333185,0.061252080758411378
0x397a403c884cf71fcbd6a78e881cc00743d33472,14.285733291666666573,0.063532818360284993
0x838c0b6e1257c460a60b1a5467a848b4be6ecbe0,15.16387665,0.067438177738079550
0x0ea37c9507660bd278ac8d4f6f30788baa7f32f6,15.283968333333333305,0.067972260444792843
0x61f3452194de23c765560415894f0249560ecbdd,15.372921666666666474,0.068367861836322756
0x1c0302bd48cb05d02c3b418b6515fc3b277bb4c0,15.559916182499999795,0.069199480932539453
0x6d0572bb104249515fae5c0de7e8c2ecb374cbf5,15.645999588254429115,0.069582318919919574
0x690fbafe4485b501b8bcfc6319adadbcdabd7cbd,15.718045866666666479,0.069902729712032660
0x4ea4129d0986dd6a3a71d6d37853517af339f3d7,16.472706666666666634,0.073258926173994867
0x46c3d8fd6527855913a5e99941cb9f5ed53083d1,16.479971116666666634,0.073291233299776544
0xa0acd06f3dd0b72d8cd2e5d264cf6a8f1cb616a3,16.480505475,0.073293609746980047
0x6d0ca1e6948c7c87049021c068c9ff2914f9d5d1,16.494263456666666634,0.073354795500093774
0x38ade634a39bdf8bdfc77fa3f18b4582b2934e76,16.4945468,0.073356055610454421
0x173852c702002d49a087e2767ced38a6a087486e,16.5040794,0.073398449860153492
0x3b67792d3a18633344becc3e114b36ec55c17292,16.510133336666666633,0.073425373480436419
0x4bc7f45d8e4ee66ab91edcbf295ddce053075d06,16.51871074,0.073463519692244633
0x6424575c5f612e373f88cb89957cb5d32a9d6fed,16.524531835,0.073489407797793173
0x66d8acb802782a670725845ff355a7f6c97b8d60,16.534206535,0.073532434007595704
0x831e7862e04cb35d984b24f7b07c18b554fa99a3,16.537392504166666637,0.073546602940770830
0x98946744715b32027e29207e98edea194bf52986,16.537543985833333304,0.073547276623879478
0x296bf7873b49366877f0b7a056604947c0350ac8,16.5430207333333333,0.073571633315763515
0xa86e37655dc891336fa72aed07c3eba3558f6100,16.543294425833333302,0.073572850506056380
0xb9048f65b2d68ab8df92565d2c12753b1c0929a8,16.543470841666666635,0.073573635078669224
0x5c2bc3e1dba0b8def7f27b00156f9d1feb64fe7e,16.548869344999999969,0.073597643795946211
0xe10b322da815088a244ebb28b78452a59ebd8290,16.557758192499999968,0.073637175090708602
0xceff5653c3b509b2a34c80160fdc19a981b24285,16.558708061666666633,0.073641399435654693
0xef77a4f6c0da367e1e1fc683488acfc866795fad,16.560002808333333301,0.073647157551329715
0xfa7e9c5f1817540bbae38f4602d0b4e78f97c803,16.568576080833333301,0.073685285392118501
0x8d4f03d20afd1bb16458757dc94ec6b846f06fc9,16.56921440416666663,0.073688124201969126
0xf326eda61db4c406d1798413c2fdff1dc477c72d,16.573169812499999968,0.073705715055308732
0x92b891261454765a1d575a56a51493487a733060,16.577572723333333301,0.073725296082653955
0x43650e1c7e21b4042c88d77f208ebb21d4feb9fc,16.583041060833333301,0.073749615372817583
0xc29ff7159c784ef800f9e3f743be3318f5d7de3a,16.588917729166666635,0.073775750629171774
0x3af466c29788d3433a46b7f6cedbadf3c5953797,16.6033494833333333,0.073839932844909063
0x7aa7d28e220980a8d6b2e9ab7066940a4649d1d7,16.606268996666666634,0.073852916771356527
0x495e61a16c2abd0b5a113959699ceb54fe2a8c19,16.613471110833333301,0.073884946671524675
0x2a4e7300cde60f81c7fbea9f4f22eeb3ac0223fe,16.61625797,0.073897340646241732
0x5e0dc75a9e86d64136d5aa5043bb97c62d753539,16.622729363333333301,0.073926120817955035
0x998a83bddc0ac4a77240ca867a8aa0b97881a083,16.628521299999999967,0.073951879247899423
0xff719b30c1e163135ac4f8c9622100f795c766c2,16.629097586666666635,0.073954442162617854
0x6e1c8f0b48877905f39206d37125737824531139,16.636411399999999966,0.073986968821525784
0x9c1e71351f684ace7fb44d1e0c84b78ef6954f5b,16.643502358333333301,0.074018504379315793
0xa8cad649ec7358ee89679a20633313bbdb83690c,16.648981139999999963,0.074042870117731688
0xd0892f4d4c1a5459c43aeaa0a8cede89c19fa877,16.653354290833333301,0.074062318793685786
0x0f2a0029c12075c5a949ac4d8fb54896d62cfe37,16.655733555,0.074072900074677511
0x1ae6c521a732c79d322604cec6e96c7600eb5ee3,16.662777614166666633,0.074104227058208416
0xb7969bb9e2017a7f69c584361d5348ad8aa8b88e,16.66767039,0.074125986657939855
0x661d7adf316c4148a26411c6a4b54894624d0b60,16.675393955833333301,0.074160335605604243
0x6699502812e901e05a60b1e0f8a8e0559703fd74,16.683422355,0.074196040235920787
0xd2b73db6f888cf79e9ddeab55a94f9b686f81ed1,16.6844739233333333,0.074200716866692976
0x221e59419565e83a61fbf25c9aca68362bcbdc21,16.692673703333333301,0.074237183677510324
0xa1c7aa68a42748ae00bc14f954cfcd371748648a,16.714641533333333298,0.074334881018253326
0x722f40cc7c4939ccd69c0d7d85e3f9d005e74bcc,16.724127309999999967,0.074377067030946221
0x3725d2923843e86f2a423dbc0f2c3dc4d30a521e,16.726065072499999966,0.074385684825386615
0x45a2d575b002f370578331c7f02c5879850638c1,16.728810385,0.074397894029971616
0xadc3027459c33f000eba99642332355ce4f11b75,16.7292538083333333,0.074399866062734528
0xec08160c507d70cafe00b5a409d3cb6f74347fdf,16.734395165833333304,0.074422731177566493
0x17bda14fbac8b12ed5a47abdb00f8dc0775be30d,16.736696294999999964,0.074432964969447143
0xebb1fa38e9619c3859f89866f3c1a988156f4e61,16.7369843983333333,0.074434246248914703
0x111debae280265de76efb331aa6292f19c067462,16.737436034166666631,0.074436254805057978
0x8de581407ee20055c460d781abcbb1a9ed8c4a7c,16.740263341666666636,0.074448828665298737
0xaad63ed82dbe8d289bccff0ce3bfa346bab31179,16.746550881666666631,0.074476791187669643
0xe5b14c6b7947a8c4646ca4e9772f0ef5388730f3,16.7466652633333333,0.074477299876268521
0x2d277e4d38b9dda55136c768ef764f93b57b21f9,16.7542083733333333,0.074510846284262936
0xfc22b7b4ab1181aea055d46a223d2fa2ef4a7d3d,16.760335583333333297,0.074538095772408735
0x0b331aaf34a15027d321ee521ee4a8c3a975147a,16.76180835,0.074544645594893172
0x0f0b5e91f4e213d43351c29c9119e02f9f5af98a,16.762596533333333298,0.074548150875828276
0x3a93a952602943dcf1f3877acf1394ba6d5ab9f8,16.7630895,0.074550343242229886
0xa4da67f70ac17e7740d2b2098bab8cf8f10e9018,16.764456499999999964,0.074556422689530584
0x66c802292736f69fc032720505d430d162289fc0,16.765304,0.074560191768965362
0xbfe6b97d01f1317487d235e5bf786ee31ba64206,16.766426775,0.074565185076531595
0xb6da708075e2eec3f91fdcada45f166809920a00,16.767129758333333297,0.074568311448242106
0xc7b13bfcdb57c52631ee20ffeaf165d3d63c78d8,16.767474966666666631,0.074569846690283263
0x584c402121734a8647ac9055c7ea74cb93cc1352,16.76808613666666663,0.074572564741348930
0xfd3f6da9cd12f5c240cafcc15ad4148abef69878,16.7745908175,0.074601492952273662
0x039be339fe6e1211cbb8fbaf64002095f15dc751,16.777491967499999966,0.074614395211627297
0x2deb2227be2eec537df4834d454940dff073ffc6,16.78184778666666663,0.074633766808609827
0xe8641477cb6ee5360ec20ffc9934c8d82c779e34,16.78301312,0.074638949385484550
0xae8acfd419f305a8bb20fd2822289ea54fa63183,16.785914622499999966,0.074651853212508392
0x3d1713c0ae3d029ce29808eeeddeeb6313416054,16.789985924999999966,0.074669959480975070
0x6d82dcbf6078e404dd6ead42723ee10d1f38bb27,16.791050282499999964,0.074674692988897786
0x42fbf12bce32b79c611ff314419767f780d2dd47,16.79580819,0.074695852789854512
0x10dee9d56188720d49ad3041aa1241f6dd5ac136,16.799243583333333299,0.074711130984973142
0x73223f4a257986bdbc9c3b6f4ba3db6f005d2a1a,16.799484137499999964,0.074712200799442208
0x7b210ed27dae3727b1f0de46406933ab6eae3334,16.80676452,0.074744578781693614
0xb19b1646496e65078cadec08724299d49a5102dd,16.80738267,0.074747327874853033
0xe31bc58475b2a890b10f7ed12ea0db0a0a2a6574,16.809228735833333299,0.074755537867499243
0xcc0d22d5382aab9c2f5d78360fca7157ba2c56b4,16.811253562499999964,0.074764542861656556
0xabff73427fff4b94dc6d41f1357e536e8807a2c7,16.81211809,0.074768387667345111
0x4fc87325e80c4b1fe2452cb630bc2210fc6455b3,16.814638984166666631,0.074779598818213352
0xbd20fbda046ae20f0947585521b668eac7122be9,16.81737825666666663,0.074791781161158488
0xfca4895084a8b032dea916d0cb50ebf8d674ec8d,16.819410026666666633,0.074800817034342203
0x6d3f584ac90ec6b1be8ec2126600836e40f8cf3a,16.83259074,0.074859435506979806
0x743d419f0f3f5d8d4c57dc98facf5f8750098af3,16.844196719999999966,0.074911050681656434
0x7d4dbe6365fec1cc083a70d67dfdf47b51d9954b,16.8818986875,0.075078722316293498
0xadd42d5c045ba8b966f5fe904955842456d9ab71,16.913007323333333299,0.075217071483919938
0x067254146850bd957dcec3fbcdc494132904b29c,16.92306975,0.075261822027180461
0x88f94f3032859ed26d5d275350c8c30ec2860a59,16.931642216666666636,0.075299946284193620
0xf184e6151393eb2f417e6d69b64a75cd6bf3124c,16.936659208333333301,0.075322258307928469
0xe3dc7f4d83da47fcf3568516720b06431f2e7f0f,16.942056263333333299,0.075346260584045124
0x08a1451ee704b91c35d61968ed3a6439c3829f67,16.942629692499999967,0.075348810790628469
0xfe541c4b43f4276d289a2153011b24aed10e9d3b,16.948503913333333297,0.075374935162237035
0x0559cf3e226b6fa31f44212045a37b1fc500d8d2,16.950812064999999964,0.075385200185221320
0x520485fab21f42606b036e1323cf3adc0de441ce,16.9534777,0.075397055040748310
0x6de7d2c047a0050beb6314535b50e1f57df0b701,16.956903176666666631,0.075412289133560870
0xeb62b95a0c50241b103d0f2fbdcbf94fe7e8cf88,16.956914795,0.075412340803674420
0xbbf999732ac26c806407b23bc42dfb57cbb740fb,16.957395,0.075414476415226015
0xf3643fee043a9462254a91616757c2a9d01022a5,16.963736389166666634,0.075442678420531037
0x0d53e04b9608016b82153f8011b651b491e1c3fa,16.964066066666666633,0.075444144592431166
0x7eb3b9053efe98d89bb5322e68ccb1d3297e103b,16.967434026666666635,0.075459122891868516
0x4a05482c386be9550750247c9711bbf3caa00b9d,16.974243541666666631,0.075489406789151479
0xf2a6210ba1b736823d42cebcb35222081bf35b3f,16.97746612416666663,0.075503738552487909
0xb34b67a40bcdd67549d22fa151fda65d48df4948,16.988219052499999966,0.075551559957850513
0x28222b71cf3b4ee3c001a87b290f1c5fff03922c,16.989114475,0.075555542162605896
0xa890f7e57f8fd42a1d1d576ab035538420463ace,16.9896288975,0.075557829949349893
0xcec9521b894b307490a2f3ea839f0ff42b843a9c,16.989782149999999965,0.075558511507870339
0x037d2436a404fcde588dbe7ae67c68261e2eb611,16.991314124999999964,0.075565324647064550
0xb9eb8f670c3e3d1b4fcc557ab0b87ec0d049b33b,16.991375764999999966,0.075565598778104502
0xebc945abd5f617ef41c35cbb6ea821f311f80cda,16.991538914999999966,0.075566324353691268
0x77fac9ffb3b32ff0e7d484101ced2b7ce57af4d3,16.9922304975,0.075569400022574102
0x9d903f6cf16412b4256f29acaa2e18c6df89d8fd,16.992465256666666632,0.075570444064989688
0xcfb5c634325ed1c1e2f0d4a23ddd8aac226b115d,16.99283884,0.075572105498923426
0x2308b78b304b878c30dd948824cf0699174d35ec,16.99744522416666663,0.075592591431467696
0x10bd7e11a14600af8fe10e97e3af3e4ed27aed9c,16.9979304,0.075594749149763470
0x2ea6ee0e1d8a895c8de696b8f478ce668fa0c61d,17.003196346666666633,0.075618168348920956
0x8346f731d2dcccd54e087a8633b31682835309da,17.010547395833333299,0.075650860606429067
0x3fabd511c8d996779437b0f1856edabdf495d549,17.01798702,0.075683946782770140
0x97e7bde0e648d342ee959a9abf020ec1751efa79,17.026344082499999964,0.075721113074692149
0x42b8e265225edcdfd943bda80efd8cb65aa07e10,17.029306331666666632,0.075734287059842322
0xc77416a63a127ce609f092728231e3af25334160,17.030696616666666633,0.075740470062322534
0x12b9b9a86eb63873c410778151e37dbcca89b5e9,17.0315967675,0.075744473295353938
0x60dec51526585595adaebfeeb35db4678ca92457,17.031988462499999964,0.075746215277146510
0xa012228d3efe76020f5d6848c5fa9d51162a9d4a,17.0321690433333333,0.075747018372727905
0xdba80a1fbbab3cc394ccde792d1496d30571482a,17.033013858333333299,0.075750775511185358
0xb972c366acc36ee2a4b87f4ed563d996f12d793e,17.033055573333333299,0.075750961029944794
0xa0cebf20fbc9fece573f8276dfa020217a71348d,17.034238794999999966,0.075756223161449947
0xbecd126f030e7b3040e1a6723e031f662327f9be,17.0371582875,0.075769206995245508
0xd0f45efe5c9349c490031009b2821ad543bfe83c,17.03761983,0.075771259609221940
0x478be530fa0488944897b6c6c5917114dacaf33b,17.038003875,0.075772967569235544
0x930da2a6d3d44c12f14c35b62ba08a175b506d17,17.0423579375,0.075792331353809570
0x1945d82a22b6cb9652ab9d9a9b553552344c2e26,17.062853266666666633,0.075883480054306425
0x9865ecb8fc68b494b83c1b050049fc396c6d8be1,17.07306671,0.075928902212685110
0x609f21628ab4cc04d798bfe0daa9fbc27d5e8bfd,17.073544674999999964,0.075931027862304040
0x77a4434cc0a4be943dd6d8aea4a37a310411d0c5,17.078127443333333297,0.075951408768356568
0x5b6dd483305e8dd5b555497a5b0df7fd07403c95,17.07850098,0.075953069994750042
0xce547f1684b8a7d5399aa7160f9184ec8425e24d,17.082018488333333297,0.075968713379199394
0x4d994c713e17909c78a3e8de3ff2895e34a51eea,17.082929,0.075972762689875452
0x477d62a905977a7022639f2b8033a3107e8852fb,17.08457462,0.075980081241497233
0x63ce9bf1a383b1d70c8b630a6ed5636de2bf307f,17.084631779999999964,0.075980335448671854
0x1ab4cd114a81625593795fd54b31cd58fec66f7d,17.0852924025,0.075983273429413921
0x8c98c1837ca02b262a233dd5687c017c9fa09f5a,17.086462524999999966,0.075988477305108223
0xc7bc415737df6200346473bf00cdf40527896802,17.11154782,0.076100038921037231
0x58908aed5ec550dac4fd2cf54216ca1a8a5c9c51,17.113030673333333297,0.076106633601867270
0xef65a64da9790eb20c2f24002793afffed66c0be,17.113429516666666633,0.076108407374380975
0xedd1af49de88920ee230665366c5d98c8e5100a4,17.113694175,0.076109584387102402
0xe95835bbe97307b971447f4e53301b9fbf4864a2,17.114147364166666632,0.076111599851371603
0xd8e1aff0073c7eea5afb11d2bfae0e86f4d793e9,17.11698625,0.076124225203834256
0x90d4b05ab29e6ed39e7bf0818525077534d52a29,17.123052649999999964,0.076151204252191939
0x085b0a411dca97316801e370f612f7d3aa7421ee,17.124924839166666633,0.076159530422912997
0x6b254227d98d8d274d1e19084def83a555b2041d,17.12510822,0.076160345970910224
0xf4af2be6983da3db67f8f34ddc48dc76f9bb8caf,17.13980088,0.076225688510908079
0xa0eb532e8e8694ed10939a31557831aad9ede5b1,17.14334656,0.076241457182967434
0x59b2d9799cd3e985026d7856ba3b2b9f7f7f9377,17.15378689916666663,0.076287888413227243
0x0779c0d037ee414be12534b026eb78ee0f1d4514,17.1540325,0.076288980671693415
0x62c5f33566591e6ea2d16a482a468c8f2e40ad63,17.16534435,0.076339287764559836
0xfd3404c374600eb73ad9531e7664bdd7c975d400,17.16591036666666663,0.076341805005595912
0xf5520ae8859216ce089eecb3af316adf40604be3,17.17038016,0.076361683478906088
0xa0c7dc7b245ae1b414275fbf22485cfec114d20a,17.1725311425,0.076371249524812066
0x3a9f77de50a5f40cba13c473c86c940049913d29,17.181416266666666631,0.076410764260826262
0x02be1526590dc5f3aee871bfca8fda329cb09114,17.184528308333333297,0.076424604416868745
0x62ecce77f01e7266a86df8ce12af1fce2622351d,17.190433386666666632,0.076450866020770714
0xa76af2b9458d38ddffd6cfb2afaf169b6dab7bab,17.19476416666666663,0.076470126261283454
0x2e4e5b2f2bd80275e55cd4d3b2e4e5cf0bdf9d3d,17.197397226666666631,0.076481836246294116
0xf431039fde4b7bb8b2761c5b2f6dbe90c59553d9,17.19953129,0.076491327047736217
0x42f61fffd64fe6dfd824882c7be03966a6477c24,17.2002931333333333,0.076494715187016676
0xe2ab7ffd380f99050f7b7c56f02d5bf563aaf9e8,17.218560499999999965,0.076575955489118008
0x6d42786154f6f3bb77a04c64b96f53094f04f17a,17.239379666666666486,0.076668544389333400
0xb1c7a6ecfa93489fdb8b9ecc7d8a2ad7a041e4cb,17.246686050833333299,0.076701038008572539
0x1b59d62571de36a42627c1e6213a8de00db7d7d4,17.25161889,0.076722975781620503
0xda96eb16e5edae6d4f3fa79520b8926e55e8fff8,17.251814648333333297,0.076723846375966642
0x32c5104c3861b0e68af8c20e14f3fea21226e193,17.251949551666666633,0.076724446330396553
0xbdccd5d7f25fc2a532aaa0d14c4a9cedbf5f541f,17.282294313333333296,0.076859398327034981
0x5c9d365546a16209a0d5831eabc15dafbcbe7523,17.286735870833333297,0.076879151227367291
0x5b37d859c330c4cb77a8403b528c414b4a720ce9,17.332912494999999966,0.077084512129448763
0x4d1cc8986cdc5a16d257d1a59bb3bfe29305fea9,17.362299874999999965,0.077215206370864693
0x03070f90b7d78d6967f341a643846bc1af2f4f23,17.368150194999999966,0.077241224448503477
0x023980e61e5183dbee01faf0b8b269c777d93001,17.40294408,0.077395962992939494
0xfba6d6472d7bd0ae25702f53ba63a464cc762c13,17.404424713333333299,0.077402547800782695
0xfc2ee43640fd4e037bb3027a4a09bcb2d6c736fb,17.413622546666666632,0.077443453245574648
0xffff0f21c6468b4342bc133482376b7b0fb2f8d4,17.41378518,0.077444176523394207
0xd8a541dfcdaeaa7ba6197c4690d7cbb4bed82a6e,17.4248760525,0.077493500864932252
0x326fc232ab9a4bd1f795177648449b91ae280db4,17.454596366666666633,0.077625675761593867
0xe66001245bd074430e613ea51251e83cecbf2b57,17.458077467499999964,0.077641157231282722
0x826aa0b43e2a9af8aa83469210087cefa8c4bce2,17.485586766666666629,0.077763499100019281
0x5718598e63ef777c07ee5e430e28b4edb38e841d,17.498867271666666633,0.077822561375274695
0x05921a75977100fb830d9e7ecf72b4ec792d5d2d,17.502589369999999963,0.077839114631065123
0x20243f98e7c36bb86bed4c8d5b212eff0030494d,17.5352495175,0.077984363823134810
0xed51165669979bacbeca82bb9d1230c7c719dd3b,17.539179233333333299,0.078001840414440931
0x0b980ebb7b94fa0bc49e6be8cc44752866bd4280,17.539360501666666633,0.078002646567535141
0xb04dc2b47d9b2c0ecdd8528d1d033dd15c7072b2,17.53983560666666663,0.078004759497900758
0x3705e4a32ddd4381370a676d156f48e0d74d1033,17.543327085,0.078020287119355789
0x5186d9121cd305dedb39518e5e784b0d48bf89a3,17.543395768333333296,0.078020592574151280
0x3f56875785f47a3f2c136786eae2ec0c42b73535,17.581014745,0.078187895124371598
0x3eed72c2c36fe2b861346e6119c8e693fc6ae343,17.607986640833333296,0.078307847003902437
0x55b5b335fef90cfb37e6f97abd070aae6e88b9c8,17.624775145833333296,0.078382510377278442
0x6774ea2813afdb251cc6f95883a88b65442a4ff2,17.637197713333333297,0.078437757154495421
0xba84cc8878a2280bdac7ac28b5e2c294acc602db,17.769991836666666629,0.079028331312979214
0x2148306183e957578a8879781645dd2df8d4c646,17.86374527,0.079445280147806918
0xb461015d5e74d0b5e9c318c45ab99b5671b4c0f9,17.892917424999999965,0.079575017220938069
0x36ac7e56328584586c6c1957e324b7304b1dd36d,18.001672666666666632,0.080058683468478038
