address,pointsEarn,pointsRef,pointsTotal,percent,inviter
0x0aff88106c1169d127e1058e5a8eacdadc2a850a,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xb7c6fee61aae290996c19eef91929ee6d75daf4e,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xcb1ebdf1eac5f57b95f79d64ebfc3825052f6bd9,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x17dd3fb4a0734b3bf92ddb3008861a0c423f17be,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x5605a4f8dee7b0f9f766325c814af4a8c9444a1c,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x49a17f618e6a8251150624df0a99ea91b4706898,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xc270579f527818fa6ca5b0f1b1905dd5efe7f22a,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x1afbc7ce05670cfe25b73791596391b6aee6978c,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x2d93968492f36558cdb87efefde286097a48d2ee,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x88f6c203f22ceedc21ac7b8b35b20bc33a253592,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x8c804b5eceeea893372bc6d0ac122a77f5dda1f3,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x5182a440557bb39fe5e918953d6d481bfc1030ec,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x11b30f9dac2be23b225fc97b36d5b7c2c7e34bda,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x932f26af9dd7bec71c06fa125053088f2226e3a8,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x0714982701d5012334908b05adaa9c9aeee23084,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x5c6d01bba966bcac111b851d63d4268dd429d8f5,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x7a48f4cb70bf0989c55120c3a6bd48b41e7c982e,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x79a39b247a525b2271aa2eef04733b8660aa4e5e,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x91e77be63c6061c0fda7ff7e035b1c866cce273c,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x336e42a58de8b0ab1e76f3f8f3fce34f1a794ce2,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xea331e749ff861c8fe0d148be3bdda285fe06e61,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xe3c214536b1a6ffba325795065678f6a217a6f86,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x4330269c345e5d8c285f848eca196f6a5ec7e182,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x343544510153b34625b1628fe530a2f41710e674,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x37a907a36bb735041fa1a07b0233170ed0eff978,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xc7e32625314417df59b31bcd3bc1df68c2d93cf1,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0x74c4ec522d75aaa88676c4a5cfb6e748ccb6f463,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xab72c1f0b95904fb93aaef6bfc09a24181828611,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xd066db5ef187fe264f986134fc1afca4388dce35,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xa73195efcc33a398e80e574807601643c9fe7597,0.000000637500000000,0.000000000000000000,0.000000637500000000,0.000000000008174300%,
0xbca3133684bab4be5c392a0e880285ecb0648a57,0.000000000000000000,0.000000644393041560,0.000000644393041560,0.000000000008262700%,
0xd4ce73cbff90fbe2d15ed8e05218af8a52689733,0.000000646321214472,0.000000000000000000,0.000000646321214472,0.000000000008287400%,
0x5f11d83330a04d729fca9c3feda001a2bab0d542,0.000000646321214472,0.000000000000000000,0.000000646321214472,0.000000000008287400%,
0xfeb990310d72f418e5111bb3410f704898b5dc66,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x7dd19a8016afad843e7989ae4d5a293af08967d9,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x53ebeb022c9cd3e34a02e1e0328833ec595ca0da,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x74be2bedcb1559bb26230de921819ef02cca912f,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xdc5ef439375efaf5be8509e6fb1aa71dd2622d01,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xf736a1672a7b04ad9fcb25d76f7e740e5afa6713,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x6b62890d2ac3b3a0e7e4418979178831124cbc30,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x5deda686086af35e1c43a99e7b04275375d70e01,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x008180e0ecfb0841b2b87b5bf51581f1dcb97b32,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xf71e8d97fbc933878297060e9b8562488e5c80ca,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xe2d2ce05261ee62d8ba28a0138eccd8a9fa90f73,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x34b0359c7dfab127181875c5dfafdd614642efaa,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x9b8e660ea84e64496324392695f4ed3d848d4547,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x987279007f25df2e93eea07e2a00580200d3afd1,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x0f675afc12f72dffff6b2e48b6c369ffc65af55c,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x8fe30f9db81d7dd2f006d516038912be6083fea3,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x762c03690465664d64bf74739cd848823622c21f,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xd142ed9828c0da87a28ba088459ef1cfa969be2d,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x284dfb702b9eabac3de2e9a826cd9aecde8ea5c4,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xdd18e7199ba72c72f631165e2ca06175dcbde43d,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xbdd5f08b661b06fbc3722e59063685ec0d164baa,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x45cc81677797d93e2f5052470cc80aba7ff88713,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xd1703c6108d32be78c843707c9ea1fe01e55d2ae,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xdb59cb7f97b4cd01f43cc9938cc41ed091047752,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xaec6043532bbe8363e0e0055c9f59615363a466c,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x5f30da99db2ec6b7af42e995eaa54f4e09421c17,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xc11e3f65c6da1ae1fbcdaf3a85e02eb3d370d526,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x5865f79de6cd81fcf0e5a675c9720c5c3436e1d0,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x9f83022730f207dc965a2c7c1320ae95fadddf53,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x98d2b7eec9edd1bb3ede8bc9b48a5eae26dc67f2,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x534019e2f9398f8888b8cef3f2d979ba136c5e27,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xbb6d56b3ab7bb5a90144ec0705da65f1d898db72,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x43280be96246c0cffecfc8f8742a287c8f5c2d2a,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x8ac6c3fcea4acf17964735a98db359a39be79036,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xffe65f6bb76c15450697f9c83cfb1bba31fb1da6,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x110347a13a68f1c5517f51f83d281d9fdff0a760,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x67b3dda9e2bc850b2f55be70291520d14978fe8e,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x1d0d9f6466e6a3a34697cf1ff7dc9854dda993e2,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x499b0ec81299101e7340441af00ea24bcad2fd8d,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x5928108ff08009f897681f10f6fe23aedc3f8d08,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0xca1ac1aa5b208facd911f0039c2a2a5b831a0f75,0.000000675583167312,0.000000000000000000,0.000000675583167312,0.000000000008662600%,
0x40bbdf709cf5df8e9b50fc127d468b81e1251d7e,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x4199ba57f7cf732457137b517f05d680eaf36c66,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x39ae02a99197791c8ece2edf998e79e68c2122df,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xb772894dc2674cde7e5b943dd7a474e2a10eec1b,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xe7bc3be90b4b61667d3bd370e3d4210a3b55d77b,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xb0c9a06079fe26000be6d466ba106a2c9721402e,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x06516c1a18a4bec1dd57f60199ee0caa83b5e77b,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x0ec3ca5bd98cc593ff12b17c6f887265af62e038,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x3fb614691c35852054583fc3ece297a3d79fdf73,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x08192cc13083965fb02e998c300e93b3304ce9fb,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x07ea106d8bb93b772b3e736f8b0b7400b49ae685,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xabc7a71545bd3cf8c7104d5a81302a56f5837e06,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x6a15a84599a6971a51bf22cdab95ecbd50311f95,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x3908dd522d9f3e176cbcec6e2a754dfff1bec57d,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xace46d228b39a1c515401b741a71d69e641399be,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x64ee5e91de24a2c1fdf25c9cf4871227aac8496d,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x85c932e7f6e6c8ec0b63d6f43c22ac52326cd185,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x00caafb0c0f0d391eab71008ec2ba9353b7d1a61,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x3045efe7f2a860ba1d0f453edbf5d72702077993,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x1960f7af1bcef7fde30ebe817d6144bd1a2c3e54,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x500cfe32105960df22028b77e345554ad2baf88f,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xd7c0cf1c5ec39ee8d789d47643cc362808329846,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xb13a00b0f908f60b893004b1a6360ece0d689482,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x11f927a3a7df4e0836d6a0eef0468e5667f0db3f,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x2a28086696a56739477095fffd6f318f4b098119,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xdc5b03097b03e840cd0c2e5aeb01cecb06ebcb22,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xeeeb76971cb77127b10d561ffb599d29190efc0e,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x7496c16e8bb8b64b3b08b0297f4097ab0a47b497,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x7d168ad456cae19a203857da7631d77f16c994e6,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0xe0ff5e530cb860a8ba42017160ada69e6763b9e1,0.000000679999999992,0.000000000000000000,0.000000679999999992,0.000000000008719300%,
0x19c3faab03708bbea86ecc9870adc12c100f1804,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xb8c23001b35c69ab0902a18687f176dfa0835894,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xd5d0f0548022cbbdf476253174ade07a800bec01,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x89183ae7c03de8ce16c0c91bbf4d787574a8afba,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x7e45d47b39caefb93900ed3b4b55a52ed8f53395,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xa7e2526753365cfd5c8439153fc643b9e51ae33b,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xa03518a14f0aa87afc016f4210c9a765e5a1ceb4,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x50d4a8b6c57415b55cb7a1ff59024248b61a890d,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x24797bbca2366eb59d41f0cf566c67b0f5767adf,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xa1339efce9dba198a9d9c7f81f71bbe0552c661f,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xa833d1eb67dd459cfb4b7e903a6a7a02c4a5c0b2,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x9f4dc7263b20ec08f47661b87fb6f7f4b4e75532,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x80eb73c35d84f7216652810f0950ee4fb82f0200,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xd07e38172b24b6e3147d8d452da61c7fb96aa209,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xcb3d00e31561c21eea24d128d57833ad26e12dd4,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x51fe838f450ff27bf26ebf986bdd3602704f1c8a,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x83b8b2eafba90bf182374125c841dcbafad27a7a,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xbf04d877309944ea712756e8928c15630ef2af94,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xb5d656ed58520b0b9b536516aa74bc1df9d0c925,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x9c69740a094c8c03b95df7478c30fa30fb075073,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xbe92df3efae8aff523036aead99d294f65cb271f,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x4e68175ddd10cccadaa072c9fd80053afaf4f32b,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x6781ad63682dc4c7b4c79225d4e7ad3d25334582,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xc1da11d189ef743a6ffaf50b3010bdf97da40be5,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0xf4e58fc03ed04e206b4e5708e8ff1aaa4c1e1aef,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x49bea9ace9590de282ac3b0bc71b470e9dfaa597,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x6d96a258c31da0a3c729dc7668ccd4fd0046ba19,0.000000692487015504,0.000000000000000000,0.000000692487015504,0.000000000008879400%,
0x769d938792a80d23c877591e1d9e9cb2584f8491,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xa78cee64111d0a8aa6335dc8d22632b4175c9d62,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xe554a072b424e76a52cd6d105d74237a57bacd16,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xe633ff12fe9037f58944a4ac237777470f4b90c5,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x00486a0289903a3a6dca32f077e363fd4df38fe2,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xc289f6023304a7061e0dfc383259827cf05be399,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xa442d62d887b40c921ccf481c9944c9ee322f980,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xec36d0e92b70c22ac91dc23f996133a94037dc2f,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x3eb35e50e87b358605d75c9d74d9a74fd79ea5bd,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x2062d7ae0772e492ea57b67f071d5854b1b7a040,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x159d7ffe420a637286d603475d750097fd32850a,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xa50f3506bfbdd80d5f2717b2be6c683819668ff8,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x103a98d4b2385ace6975b614241307f993ce336f,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xe69981dd109917e9b6c65604bbfb6806aaa9b988,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x154ce34b7a6cd6fdebb6dd06c0600f94ccb0b9ae,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x6a7f074296c4fbbf5b94373f50ec5d22f6949396,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x18c6b1b5f121e2d5fdfe3e683faf9037f71227f6,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x0694b2d3ac85692dc3198e37831924df86c4a534,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x3960364abfe000c245f160b45e00fe1d4f75e783,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x9e245b53508e39912668388a33a3263a219c1669,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x42cdf39342ca267b603a062b8aed2d07079a00bb,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x8eeb34b0478f2d965c14a57eff08d6a56ac9be56,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x942b24ceb5e921dca0c0f55dbffcdc5ef175ebe3,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xcd45586b218929dbd9df82e6ff54e17a39560919,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xb7aa354062a38dc5e38e554d63ba7898c567012a,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x11810478894b68327bd49c9956555361075861e4,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0x0804f133fa6d656bf57ba9d66f031ebd81872a57,0.000000720622045152,0.000000000000000000,0.000000720622045152,0.000000000009240100%,
0xb0a413c64be25540a31e242526855ad12262dcff,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0x3dcfce7f47fb338088328c78bf0284a139ef68dd,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0xa8acdee1baa913635b334381ad75d9f57e1f9ab6,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0x9e012793980aa750f081abaef85ce16b5c342be4,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0x3c2accef7307ef7923f442892944b9a056f49941,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0xe649163d0173b0b9c251d02e60877d22edde4bcb,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0x122434226cbe813dc371d1be392300c206364060,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0x355669d06f5bc1a49dbccd561f3ee46f6d5a5bad,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0xe0bd8acdea3b8f0dbe5eefc233509b95a96edcc9,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0xd3e6f471d99c05365ae584e8068455d7a7c19c19,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0x5c97f7427379d900ccf603a6dcffaf188af8260a,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0xd488dc8a7d5954c5dc9d9c242afac266b3e71a84,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0x3429b46c14fa013c3d940f08529be23820c95e73,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0xfbf49464ef03b1ddc705da688b1be7c1b441e1ba,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0x4a58922e7f377d4d27c85430ac7b8280ac6d00da,0.000000738652816536,0.000000000000000000,0.000000738652816536,0.000000000009471300%,
0x9b591563432e6240aa524fe83a69295f79b051ae,0.000000743314697208,0.000000000000000000,0.000000743314697208,0.000000000009531100%,
