user,bera-wave
0x006F55dEE580c87A0dd8b13ABb79762e81af73e9,3.8116471
0x00757438f320d3e53AcC25B168361a9F7e66d17D,16.5367171
0x0075c09f510Ad2e299316c8728Db7D6BcC50d8d8,19.068969300000003
0x00779b79BB1Ec71CE36340c1128687C61cFb0feb,496.46704429999994
0x007E8f967A67D28B1b12BD0AF4298e336E8F01af,13.570107000000002
0x0086A000A877a890124c0E04827cC9548bfd4b0A,91.06050820000002
0x0087B8616714e74d681430bf4F9A1189965bB16F,10.218103
0x008EfEA5b3243f2a7c02e72e9bD424aBB245EE4f,69.4796329
0x008fFd711DB3ba33B936B64669081956a90607CE,0.2054388
0x00912C5c2a6f3423915bd62d963bfA6a17334cB3,2.5412605000000004
0x00913Ab4607DA444Da4D0b2B0a87659E5D24B568,5.0781089
0x00950301322e708F04444A5bD4BbAA8C96f5892E,0.16589310000000002
0x0095695460B22F50BB4eAf7aeA35B99DEee97F10,10.1501138
0x0097495DA85482aD44275B640dc9b95d0A462128,133.29653260000003
0x009787006bc217B7e37A1F28D65e6227a494213D,38.41547489999999
0x009c2325477EfA641B8BaAFdDD68767B90226313,5.9398569
0x009cB61627257362b63ed363C7E72870Be90E9E8,1.6065388999999983
0x00a0e856dF6dB7E94099A8b0205A14ee6ECbeD5E,7.371846700000001
0x00a2aDda53729A7e1FC77Bc001A836710F0f50f5,11.266521
0x00a3D4e0134Ff2046e9C9B83D3321625bA3DA1Bd,3.5322176
0x00A7949aa0F80C274ef6048F6AA3eb35EbC65F48,11.3364565
0x00A9348f441b9CE1F3A991B5F44aa370Cf32fF96,63.2704689
0x00Ad863ACd924FB8aA3900DA013912cB84462e4E,6.0484909
0x00b2309Aa3b2C23a62e2546F929c858f45E73Af3,4.938729900000001
0x00b29FA03E2E678C9751294C64e84113DEeBa5c3,0.13609079999999998
0x00B3643Af8135Ad02B3028781F39b2Bd70f5fe42,453.8745467000001
0x00Ba2e9fC6bd23AB0b3348F3fe12F38E65CB681e,0.24568840000000003
0x00bA9bBe4C5afB4fDb3B6F8f97befF1BE894d990,11.9678391
0x00C469D62e6F684126a3f0B42c39a65cEC49A4D5,10.5754992
0x00cf3479Cdf9bff26eDA493bb342060C524133A5,101.8121947
0x00D415404751c5Baac56EadD9dd6d618fc521C58,0.8356033
0x00d4C071966169A82E999c99cb9468052aD506ee,100.19909860000004
0x00D511a506e44D30932A024C4F3852b2AFf4222E,31.472069800000003
0x00D672E53e8e9bcD4eE4Bb2F05032b3C25E3c04c,27.161240699999997
0x00D7398236acb046Ddc5606b7545Da6d3053237d,0.7048902
0x00d7cE31887a509ef93FD846D6b7cAebF81783D7,18.089356700000003
0x00Dd7D116d8dfC09ce1a6d150e38B5f28bCcDf0a,1.9872402
0x00e39304c139EBC5B03576Da1359Eb2ecfF07E75,33.801575099999994
0x00e3f294bbF6B4f93CdD7317C3c6475C52d964dB,28.387362100000004
0x00eD5fb98768f7f64a9176423BA21e7eb235F014,5.2044986
0x00EeF0E5B85B7980971B029D22b53F3De468f361,27.2511344
0x00f8254391F56027c9622892b3d3b8BCC771D0F5,5.6596636
0x00F83F560deA6E8317900beABC89BE027DA154f8,67.15372630000002
0x01004bEa6919b67C1475756EA75019F3Bdc40679,37.84529630000001
0x0100e22f222753f6021abEB3F7E4AF4c57467cc9,1.2500878
0x010377192Cee9f9b112B712bAfB8CDaFFf0cB963,141.3975243
0x01117E94f863AcafB8F0Db5C05F5Cb58a20E16A8,0.7435811000000001
0x01308BD3c162ABc22b8463AcBC6C81C047821A2f,9.925901000000003
0x01328e82Fbc87D90fcfE7EE3a7932a6Da3148f5B,9.2833922
0x01333360753Cf64fd712C521909A8b12Fb5B5B60,7.3125505
0x0139583e9305125f264eA123B66C923e3586D783,8.1293506
0x0147e150D6bcBB2150959ba4a8b16f7a9D3fEe84,103.4012874
0x014C4c95bf44462C2D47279EAB9a643E985e7D23,157.75237460000002
0x015455ccc1713f5637F850741DCf0C1d8DF819dD,12.1723413
0x0157F1B83C73c7ab7aDC5D8818F3296607fC4165,0.14234
0x0160333AbC6Cc81c02dDF682e3684EAd1C5e1158,20.428446500000003
0x0160C3cC49a2c55C9dED455023e58D5c1a6D3761,0.4082058
0x0168E29626Ff165c28F0e07446348871439464E1,1.0480919
0x016bBfC90A5a87d9DB072F4577E8325a88F562db,62.22611979999999
0x016d13E3e6E5704cfd472266f790C6d534c28DD8,11.1652911
0x016D933cF92434F2A2A4F6Ae973Adec154Ad2d69,10.2990997
0x01705c640bBfdA414c6fea463a56F9C768170F5D,0.4078212
0x0175020504722eC1673D637860CbFba1FDE22F31,5.4626029
0x01763EBCAdFDc3e86Fe203FE8e5B202dB0B72159,451.5443091
0x0178274Ec3e22cB684a35d829f5e15F66441e71a,11.279929600000004
0x01788e63E54d738F0DAC036DE1392284d467897F,5.989018899999997
0x0180Bd56393851a46fab05Ae627FB574DaDB5049,0.112713
0x018169436D59D949579899B2AdAF449FBaffD9B7,75.8657883
0x01863B065D8D8eD5397B266DF2d121384e0b7d40,15.218002899999997
0x0188b9598518F4d3a65fc353127f0caE4d1c5A5D,19.8054153
0x018923cF7bec398D51d90d41deCBA688Bb89508b,62.1500821
0x019a53cE410693458d0CCfe1Cb56354793784BA2,1.2527489
0x019bF9b11cB89357FD0cF57fed183C5D198CC52a,8.3661747
0x019Cb6467a313eA546c93C78FA31ea58040Db63B,78.68140590000002
0x019D239a36a4fd4828253E8EcCaDD1dD2D0dd147,37.2589028
0x01a183aeEb66a6f643095c5dde49821F67f45233,20.286883700000004
0x01a1d2750B2c7aad954698c1E9596F5CcaBdd265,17.4619224
0x01A825A4505cd8b862b26e345b718C39eDD98eDe,117.1863074
0x01Ac66e677c398De572AA16e486c1Cc19E8BB197,63.983235400000005
0x01AE07f137DF957caCD5a02474019968c0eedB8c,1.215473
0x01B0d1dD8302374403b5F6697BB4f5992F1C75a3,5.571268200000001
0x01B8cb7462f2A2e6575Ab0C33b3f0FD0C976Df90,6.9281779000000006
0x01bFb0f12Ea68aB1da5A6a1D84cC77b6D8e26901,11.7175562
0x01c3f2320786C7e68094039088ebAAAf38d78E3b,34.24835480000001
0x01C6fbDaa7264E3A4174b1b66DB3b31BEE20beD3,2.249261
0x01CC0dd18cC527CDe78e1E2A7c301Ca516CBf7C2,0.0102795
0x01Cc647103f4CE8a8F7985Df8101D24aaB029bF3,59.4686104
0x01CD42D8FBbEC2DB5A5793c8cCCF5d49E79bE15D,7.5617245
0x01cf5D19B35722b83719C3223d1B5dF87901026B,47.153688300000006
0x01d22783516bBEBBABEF62873f2D895732DC3C08,53.916577499999995
0x01D2862DA9d4fD9542D60bf9F769888435707176,7.047666500000002
0x01d907F5048bb554DC70bB9B369Be9C7b2aE686E,5.025242800000001
0x01D9799410061CCc2daB6b1ED11700C23Ee17b3B,9.1235063
0x01dC4A2Ad7fD9FF479C7ab0319B96988E6D9079e,268.37483820000006
0x01dDcE6623DaE025ed36aE22e12d5B989bcC04Cd,4.5400743
0x01dE85F694d89F1BE514b10E847c95c0b14f52f0,125.83842299999998
0x01f0bcB29901144C860583F1b5E028D28EBEB2b1,87.53062969999999
0x01F593A71C6f310eA438BC46f9a099De2f7203e8,56.917501900000005
0x01fC87b0BbCe9e591F4a0C49457b75cD9d1F56f0,199.0500525
0x02062D31F0aB2557A6674D5702Ce2ce0a1be9D05,282.59466889999993
0x0206ca683E4bE8096E656BD77b4baA22FBa10098,113.3695539
0x020B0D4c844E0dBcA51C9AB779DF0191978c0359,314.55792650000006
0x020e1c3D5A0cfE235acC53Ccbca2eA53D5964cB1,7.2091205999999985
0x020Ee2b3876d33EdE0D7C751a3a4593CAB11b90b,1.6829573000000004
0x0210D4EBe0BA1fF3A457E518C3e477f2020B5F21,5.564614800000001
0x0217442b17eb0dAD82b55D966Ac407f12Fb8D10E,9.606256600000002
0x0222cbD9E4aA9838aae393F94a28ad7b52D58E22,15.856499100000002
0x0224c048fcB2A543BAaD1469f05cb902d4a6A5fa,0.1286041
0x0226A73230a4B76c739227E4A5527A75245A7981,5.0377541
0x0227f882c6a82E93B1320F5c0f691a47FE6c1DEC,0.4235835
0x022808E05Dc1B216D29e3E2939F912A4F579D2B4,41.0476431
0x022A24E568Ff345a3E70a9A84B6518cD8468e126,0.0048459
0x022A82394f1B933b172B238d2956d4DFeA8aa01E,13.6994656
0x022F4b164CBe1B5c65aD3518f7A1b1097AE2015a,18.7399116
0x023dfe8Bcc178585ffB58228B228dbE620836A1c,3.9143664
0x024724568577AB3e3bc7ED8A247034Ec48cdcA9D,5.024697
0x0247EB3D8e69e8f930eBD634bEC77e4C8DAd7277,58.0370204
0x024AF6A5b1cAf3CcC7E98136C4e557FB5E291528,0.030751600000000004
0x024BD0cc9E77D801b55d25704BB6fF7a5Ab68E4d,10.028419
0x02585924BA3E07674028EE8d86B91C386176D617,6.943302700000001
0x025c2a642898BEA862d896E73A38D7fb14c6dB9B,0.9275226
0x02611Be1cd9b35268D116325a3012863340e921E,157.01441170000004
0x02646f20fA1f5Af3d93D803273E6CAaE56f042Eb,14.1036441
0x02689fb31aC9919820512164D007F8b757bd4E60,25.4737596
0x026Aab0366E6d0f6f52e370CABaC2607DE6e9Ddb,20.2772797
0x0271018Aff7aE3e2eB5CB876339de6d6A99A0955,40.28726460000001
0x027740b50f2441aFE2715A4D7C234BbD98DDf9ae,0.1224796
0x027C61bdcc5635ef625ee43E4837b95d8Fc76079,15.2504073
0x027eDAB05FF1bd8645aaeEDa115Caf671D53611a,5.582672000000001
0x0281891302e99C6e1dF0baaC33aCa87184ddf33c,252.8613752
0x0283377591e5Da7e61ef3C1C27409f1717742976,2.0055069
0x028443F3B4Ed0886A6795535BaC7425c68197a19,146.5876187
0x029317f3cf5453A0D5DFED4b91F8640C805fe6d9,5.5197111
0x02975a5389046d5076F2248576217AA683132eF2,0.0019309
0x029a8E7c62B8cDd683BBEAB2ad317517300f161E,316.4850824
0x029df4209e87663493725c70bDBd03E97d5B7c4B,4.7469201000000005
0x02aB1B7218187A8AFd605E4cb2770CEC95f498DD,39.367296800000005
0x02ad1Ad22E6B39388e61D63000b6917f3ea7D219,10.0056923
0x02b040E1FBEf33cDFce31d31dC62C2F5dFc60eAA,10.007668100000002
0x02b1e34B8eA94BFf33d77e5196e3AE45ba87803a,39.83040150000001
0x02B2bFFbb761Fe9B037383632D47c858849e01EA,10.1426723
0x02C1b7717603f3fC36FBe58Ec5D80779CB186A88,2.7223622
0x02C2BB336E07A3357fecB3C324fe4315C8f2D66A,93.932809
0x02c56d8dC04BaB36F81ca1235efe40dBD3D642F9,11.266890800000002
0x02CaAA46B77aE1FD7246cD6bDA0e41C67398Fecd,106.5786746
0x02CAE5185D618c24E902CD984556F595F7d414a1,56.95429410000002
0x02CbF279cc845Ce8924980daC10757FB3A1eBE6E,5.5794561
0x02cbFD9099837C305f24cC73E61cf3C9eE4df0f4,3.1302543000000003
0x02cCbdF93E9351F7E98f4A70B9096d62c7C35a51,0.4135419
0x02CdD05635336baa924519BbE96587AfA526133d,0.2222001
0x02D9d71050F22F1FfCFc08544C098e1970ddc53A,2.2709898
0x02DF3cBA3fE1cFBb297a2A91d8AA8CEC62848696,4.9512727000000005
0x02eE9cdaFa7037aa58cBA48c757F88d5eDa73980,5.8426185
0x02F27e5e8769A1C9FbB9AE770BDbE6A75efB1a58,23.5430276
0x02f55aD3593F0B0733e60ba64206EB35190D2Ce5,14.479852800000003
0x02F73B8e29dD6Ec38Bc5D8B3826051DC562c3060,98.1083504
0x02f9c5338280B66E5bAa9981d5dd9B5186D70d9B,25.7755678
0x02FdED18dc9724BB6D94401600A6206Ba34923ef,60.2549444
0x02FfEDDB53Fec461c046dD91d38c2E4eeead84fB,10.001914800000002
0x0303a1dD3Dc0BDc60A5358a5f23868565DaFf6c6,15.189871300000002
0x030462053869121e2C4E65bA9Dd31490E94CB8DF,4.4283857
0x030528dC4D1D6132Eb618Bf245241204aB0989e5,25.256642
0x0308794CBD50174be3401e08E352960b2E39B9D0,47.71871229999999
0x030a37F7505401936b0C2208659B043d62E57A8F,1201.0628158
0x03104c9661f97a1a882a797964F46d968D518126,564.3122542
0x0314897962ed3E25aF5DC731EB488a53F4624bca,24.7030115
0x0315CFb3B3458790Ea2ADA46D363e954D88964d8,15.1335811
0x0316ef7db9C49e6f35B2a4A531734C839E2e2925,496.5666608000001
0x032099bAE01BC377A2eadA3BCEE2566D432d5bE0,0.032537800000000006
0x03215A66E3655EAd2657482dA1ba470E85C56547,31.05109700000001
0x03283c063012C982d60DD7b3Bc6dB77E76Cb0a2A,36.111017800000006
0x0329De16e97A198439b8BDbc34Cf0f95AcC16D4B,25.642878599999996
0x032CD46F158D45Dd931215a2dd49DDDB9C18d817,88.32800450000002
0x033d8ec7EA0AF942F519fF9bAa26210D1A036DDD,1.6239427999999998
0x033E0a61aC00288A6388D1c8BaD11a881cA9e212,0.7207678
0x033e21aD0D8484aFC5DE5830D2Db050eFB9cCa87,4.9917105
0x033fA666aDd6F2D9343224E195D7a762c9C6d82E,12.5366001
0x0341ab2d783648be716FA78A48eEDF13f151335e,0.10200109999999998
0x034350D7CfD289a5D3698a2369A5fF1cCD9Faee3,20.780762800000005
0x0349b10a1A14384472e0b77c00355F4C434218c1,189.52868179999996
0x035000529CffE9f04DB8E81B7A53807E63EeaC12,11.3814851
0x03525EFe64b8D80600f2f63Db012a3224bE0C831,13.698724100000003
0x0356d5720Fcb1F6E51683d1723E33f964860a124,12.696285199999998
0x0358943a43dF69A9Dd09D59fAd4E900b37EE23e7,4.8023463
0x0358B0bfF8e3751ef0AbD97A4C358A0bd7d17420,4.355393800000001
0x035AF261C93c9CAa7B108eB41e6744fecaeDa6d6,6.2481819
0x03656dA9Ce4AE3fC37CF5Ee491555936BA35CA50,27.875327200000005
0x036631a163767EC4B518bA3C234185811f7D9827,10.0582441
0x03682784F0Fc3185758E08a00Ed8A272A34f08F0,4.967391599999999
0x0368BCcbB37c7e584c591c1d0Bf1a13BD6429349,5.237796100000001
0x0369e86914345f6b2aFe2E95A322BBDC03daBa46,5.0351697
0x037500C206f8B3a21daC9d84c92e29fBb640Bf27,2.9804503000000007
0x0379ed895F8b2DB1bA771ECDDEE2839E1539fe18,690.895141
0x0381048a528e80E384D5D9fD803226588B1eB65B,21.9042128
0x0383aD1398FBDa4dE02EF6b40D27BD3817187e97,18.156234199999997
0x0385eBD136BfeB8e1943992c23211A5655D6393e,3.0293922
0x03899041dD562E8612b6aB6870322217BD4BFef8,4.8909714
0x038Bf47b6d00A91C9bbDecF00f46D9192658eB49,6.1560499
0x038f14a321EdB29e1Be307302867BFD3d8216E06,41.82824480000001
0x03906D38B221617aa123Df519E3db96F0448b994,7.2670024
0x0391314beFa3c5C52e560AefDBb5A1300f058935,5.8115762
0x03916727AACFCe46a9E589fbB02A087605c53D49,0.1113451
0x03963cb0DbcBB358BD6753eAF3491E98eB03aA75,13.9371534
0x039Bf69e125D3AbACd8b4404004FcF8D38B53C53,4.338324800000001
0x039c04D7F464e449D9FFc5283A704399fb6Bf712,7.535273800000001
0x039C3608C13d06798C1668b220eF8DfB794A574d,79.0979266
0x03a0e12d287A6696494fAe7979c6334d030A5fCb,1.1592514
0x03a0EeE3FD0c02f25038258455413B90262364f1,3.079776
0x03A1a32e15BB05E3144410b4627FC03138a55720,14.936314100000002
0x03A310D05f0521f92Ba377582F52d7d1423b93FD,32.2586815
0x03aDd75ef5B57FCDd1103a46772E41850b675E4E,4.458165
0x03B1a627D6602A22444AF4A7f1E8D867B47f2C88,15.6235931
0x03b57FBc3bda760db9eB17A690FAba2A1c431C8c,30.2220944
0x03b685D93c58cfF0CeecB72D8Bf3AFB2C158b46A,0.9497097999999998
0x03B8D3fc3059d7A4C5b060449717b6E3Aa08a40c,1.1218583999999998
0x03B9C9Bec7D3b7E89d51163aBAA7A08af5CB1583,16.7479367
0x03C34c421907Ce56A82aB508FB9b47140DCc9ba4,0.5873934000000001
0x03Cf73F7E0CDCf9b57D8afA7E5AAFaE364F72A79,9.9623819
0x03d1174E64dF84103e060922a219e3Fc5f47bCf7,23.433715700000004
0x03da197098F0DAc654cAd9f80A848A38416cCEd7,3.530896900000001
0x03dAec3AC4BfdcB1672719e432d8529b7594265e,4.8138776
0x03e59B2E231C931Fd1aae01dD82f5EDe47EaFB17,4.1914975000000005
0x03e7ab483eA1d177E4BE2472bF16cA17B8cF280d,2.787579
0x03F48883B71b305130a6e41aEd1b41090641b3C7,4.457575100000001
0x03f528fb4F141660e28Ad57a0fE575bf74a2f3d8,10.217331700000004
0x03f6390204198bFc0A78F1474Dc7D7a009fA6588,1881.6270119
0x03FF460A21307ED4A7868C1E94308732E3F42d0F,0.0019356
0x040007A949fa726f50810f6C98b1B620b50793a2,1.6126582
0x041988E6fc485E1BAA3Cc04816796A9EF8C2ac47,4.802044500000001
0x041a31A4465572ae90c7a30aE2117c078da2F6Da,0.2506815
0x041EBB58dB319690823589dE26360b84Dc8DBC17,22.589023800000003
0x042250B15D933dBf475256c4063d60d0566d4149,9.0582763
0x0427723020cddE862c64Ad9480269ED67084cCd0,3.1700227
0x042a39921A1E2E9bB4640f47Dffc3A554Ac46D4d,0.9311376
0x042A3f89877dE8A761DBaa7846166d8ABa2b4212,1.9729044
0x042C35dB76A035B5bcF0AAd0D4059cFCc7Ea3458,6.581943600000002
0x0430C3744A4CDE002f354cBfB09c47c699AeE5DA,7.648815200000001
0x043145A2bf34706451D7653684e9cb2c5FFe7aAF,55.82996640000002
0x043A681f49F4B30F0D63C5e7B9499127728F0C32,31.7329952
0x043AC44F8Cec7e359A31415f1e54459A8c2599a0,66.987534
0x043cF91b4eC1c8Ab0DF17F8F61355c2181c91AeD,6.455318900000001
0x043e8D1aa62597CF1Eb37eF1A40012A3C5E28c89,0.4977939
0x044110d7550B8860CE61FBb4e325aECD4205B0e0,16.0772944
0x044b8809a011C9e09DeAd5080C219F825d54cf0A,10.158926
0x044CE93628E1EE9f15E454a3188758E6A4b937FE,26.3750041
0x044dD0FefF31Ed8830634E3878E6D6e353Eb72Fb,20.394256800000004
0x044f41d6966127601c19bafBC49C7F2D2E76368F,19.4728284
0x0452957f4e3f80d3e066CA9fC0Ca107a051bbd61,11.200269100000002
0x045961Cc11bB174d6788E5a4A5877e58B12cf8E5,33.188412400000004
0x045982385F3bDebeF8Ea98F3d52f8b8EB1D14A8E,13.7537757
0x045F7f6ae68B2767d0b44e564Df452D73506000c,16.233659300000003
0x04665Ece39dec260886285CE4Cf701E3bd576765,2.3867015000000005
0x047077Cf0eAbF4f4C452eF728Fe31D43F0F384B9,35.10841859999999
0x04709cF2165312C86fC207B1F3c31d5B8C10719A,30.8081598
0x0473f0ec1B6dcb14B2b80394bb2Ea73183316C70,11.1652912
0x047f5e182ad5264d8AFB773e32CD0A194e762c4C,2.0142228
0x048fFae5C45985805E5beD87e5d4ba24198F7BeE,3.726203200000001
0x04963b9762AA30eaEb2ca5375D853CbDbD137363,4.851009100000005
0x0496E3E59Df437E337d33F69fd0f92da3Ea4D154,0.3983982999999998
0x049fb21f9861e6696E0465588Bc77D4210CBff17,34.1725811
0x04A0dD6Cd8117a24fee98178622609648AB99F32,0.0431811
0x04A49E0D1D78b38195a74Ff293CaD6A7fB95Be0D,5.2521857999999995
0x04a5cdA4E16E2f71850E726ca843558714Ba3ec8,0.9663584
0x04a839119e92a2773F9B6262bA3705Dfa258E26D,152.1878381
0x04B0be3C9aa492f608673B0F3DDB5E16271a514e,8.065656
0x04b6eA5a19b8945eDdC4A141408ec34C2A55a34e,4.5617531
0x04c291E8288dcD44cC4cA058d13068117db11781,12.1432032
0x04C70730Fd500d61E15E18D350045aF01062Db14,28.5428671
0x04cB31b6cf26917c5F5347919915b3eeDB478727,3.3660376999999997
0x04CBf4b76Fe724539Fb6C0A226882E31b44127c7,60.26734810000001
0x04cCc7fa2FC600914fa95DB34AB27C9437e742fD,87.66647210000002
0x04D1a92b8E46e4A4F4df3a5C1E474ABB397e91bB,0.5516187
0x04d4588eeb4f0a662212f6Fe1A8370869782Ad28,0.5037015000000001
0x04d6876d077C59D96AC5b20fEB762F52FfaD1D00,9.9350702
0x04d7BCF273C5b0DeB7cE3F59f70be6bF933C47C7,55.84806990000002
0x04dA5DAaFD32E951352e01C18a5C72977707067F,3.4842248
0x04DC2f801b92f4856919Fb4e9E006930BA86EEe7,19.163738199999997
0x04df8C1cBa27019eb0e7aD6DC9927d02b7c52478,5.6883208000000005
0x04e3B3C94927aF0Be93d6641F21a4080257c721a,5.4923924
0x04E887596406B9865A6618fD79cF74F3657199B5,0.1006439
0x04f004eB2431E8F79FE0c671c807eCb2F5cc71Ff,4.747081799999999
0x04F11F3314b823E385EA53aA56a370C0c5b0142A,16.4876301
0x04F8eE92E487Ac03f8E5bfEfD1bfb8ecee059d4f,3.417347699999999
0x0500658f8ab5AB0A412D23B975030fD35fB81F3b,39.4439301
0x050083F721241a1F9B86B1196A0997249f8FF8e8,0.8657499
0x0504400Cd2aEe59dB29FDeAb7EcFb743C2f3838A,69.21536130000001
0x051125dC742cA3beE3a341fc46CF282aeaC0D7C9,66.00302509999999
0x0512769b7D48B979AC124E87d4Db5BcC772bcd9c,25.6798748
0x051449a27B5276Df0E0f1FFA52DB0c77FC717C75,9.987510100000002
0x0517C75f41F83461e978fb82649230Afd1da2d7f,4.4887293
0x051a3190C9342211Eb311723B23B8c7cBD7b5a5D,66.99551960000001
0x051aB9B2396C312F8bc3bc113Ae2844Affc2a8C4,3.1577605000000006
0x05204E317D25eb172115546297b056965bE2C74d,30.128659200000005
0x052dB01614B959Fc32d86fA4260Db2697D3832B1,3.688071700000001
0x053CfdDC1Bb3Fb8F2524c6D3E7cB489c96cDE7a0,12.1851992
0x053D67BadbB0C96D5b947b5d3f43511a89E9403D,1.5815266
0x053E6294400a9268E35Df445624F58087C7F388f,168.40751699999998
0x053ebAE305283178F1dB5C8a0C61FdE1E06E3E24,44.15469780000001
0x0546692f06c13a3565666d59441BEd83d339240E,23.692489100000003
0x054Becf10c79aFa4e60F75B187837bE9Fb83867D,45.832528999999994
0x0551885F3aa437Cbe85D75afb48b0479898771A6,16.7169576
0x0559ea2Bc93be2664C574d78Ec1F49433D0d25a3,0.3461676
0x055e9FE3F6058d70F40042A782D5864B622becbA,5.687176000000001
0x055FD44E963d4B999E3299ab5841b637b0bfb40e,11.135699900000002
0x0566aA0c72A83e3E72857DcC52eBcC7e481cc37f,0.1137014
0x056D9070C9025360fBe2B4835f4Da6eFcf9bDC79,35.2489003
0x057048197FF499d1f3111b05a1C6E9DB9B27eEA9,28.0882791
0x0574580519fC34a4Bd500409b90d1eBF8E00a494,10.1703409
0x05783022615f76de7E887aed81307aE39206Aa95,102.7330597
0x057c1cFbC71d946d9E2eE05B2a30b74f9aD2eB71,112.7545165
0x05807200567769ED191F2aDE2EC29d7B121F920b,4.4488653000000005
0x05846dd533a05e8B5101635c0e2F35F8CB6c942D,11.306697
0x058C964742D5CB6e87B1A4dd8b4E66f9C2990B81,2.2500614
0x058d83Fc1b71D19046B7164b3d751E61C89cBB65,14.0616405
0x058DF615A08Bc63676b38BBa05729a226dD5cbD1,15.0646656
0x058FD36A48e1C9980B34b41eaC8a46C3EAF19A41,63.9168653
0x059122dACf464467A08cbF089bFB03e7E8037128,6.8238032
0x05916A13d15EC698Ec86C1b2961bed296B3Ba8cE,0.5067613
0x0592537e40aB895a9280B60574C371F342336D8C,50.65300260000001
0x059542dBBdc79AADe7A8866c76B2F23c9fC6C681,11.0733304
0x05984bb9e324b0f8D94c2EA3b84D6411aeE6988A,7.447213
0x059f966136283EF6CEb7791a38648cD780E64738,27.4005088
0x05A086682a33fFa82a29Ee394C64b613451D2389,10.8666774
0x05A1cD5fA83B66C4055847156830E25CD0868683,148.9843868
0x05a2e50C5E4d724897b67b708db432A38c985f83,10.0284611
0x05A7Eb929209F5C1F2f08dd087b64bB1beBa99fE,4.1009069
0x05a935a92Db5bfc8C665eD8d1761FDA10A91Bc2c,0.496563
0x05b5A47c3A60323cc500fa0E0A70b5158Cb7386E,4.5930385
0x05B6fFeD25087784E201806E0e9992870cE6a697,26.957712000000004
0x05b9342315bE6D007Da15813F07d947572753647,60.28205129999999
0x05B99B452a29c3F5A038E73864e627728a79D8A0,1.1454997
0x05bA88d38939275321D4753CD4aB1FF38526AE4A,0.5681996
0x05Bb279648e4e4cbCdeCF2D4d6ec310999d444e7,222.14598209999997
0x05BFDA974EEf7F609560d90Ab679CC79D78d4945,2.0675015
0x05c0b31D539A1FCf47Ae8D10C0b0E9B8A8cbDaB7,15.967661699999995
0x05c2974d048D90EC5Bfa124B6369396727B900fd,0.10066039999999998
0x05c5317f612A31a1e9D69FEFccc605643272Bd0e,0.1771021
0x05CCa6ff180c7F8039060424dD6eE51dB7619b75,11.7228184
0x05Cd4623c48553A3070061F557Bc38A1d00f716C,1.1307468
0x05D1064b5B8cc79D16Fb49889D742AD587251969,1006.7393562
0x05D169A041bd90e785aC7fA19285bE076f42Ff79,64.01198470000001
0x05D416c5006f11b75026db5ca17D31D248F09e50,5.5196745
0x05d794d45390d9e49F8B5d135384d2C6eE23Ce4B,6.9220249
0x05d8818608c0C9cdc9606F4dbaD32972175A389e,254.0672116
