user,stakestone-stone-w1
0x00A129A4AF93D01F36e49a5Cf57E62e3aecF0c69,843.6182600000001
0x00a3D4e0134Ff2046e9C9B83D3321625bA3DA1Bd,5.15328
0x00A7949aa0F80C274ef6048F6AA3eb35EbC65F48,68.80938
0x00a98F3F0B88B7fe7E17D00628e896B028f0E7c1,0.000020000000000663933
0x00Ad863ACd924FB8aA3900DA013912cB84462e4E,0.008620000000000001
0x00b08452745E13fF02F2386aAB579C3bC209303f,0.006800000000021101
0x00B3643Af8135Ad02B3028781F39b2Bd70f5fe42,472.0085600000002
0x00B591BC2b682a0B30dd72Bac9406BfA13e5d3cd,525.8161600000001
0x00b966b2547B3E0D67495ad1eB36406F54C9E071,163.41858000000002
0x00bc203D37F6891965797F728119c38137f06D30,0.6515400000000001
0x00bD1072565D923ee224bF7e0d5CC843Ab83DddD,0.0015799999999999996
0x00C030578695bEE6EC8B131A1CA10aFC3d1Fe0Cd,0.07739999999998873
0x00C6A1a5f61558491Bc8CEdA03Fdb4658513CcEA,146.01798
0x00C9366CeD4C11FcCbdA3D0d5b5dd20eDEe8CFb6,6.194780000000001
0x00cb22F15D12d8355FF703ADC5EB7c7b8B60F72f,0.99134
0x00cDEbc042C87C95e439E1AeFa0Bd3a8014dA577,8.82320000000002
0x00ce049D0624a087473A4bd5078AC90Ad25175e8,0.06808000000000014
0x00D13b46e3E39549AFa27895ff68d5cee9C56638,170.64625999999998
0x00d14752dC85635aFA0d901E79FAEA0F2aBfa1f2,0.0041
0x00d3bE15cc9A9d071b6810531fbAC7938C50aC39,62.09904
0x00d5BE1832300F59a914c78E25acba7fe0568A91,0.10185999999999994
0x00d5cBF97A6e9786A1a270c4B4404C81d59D643B,0.65614
0x00D672E53e8e9bcD4eE4Bb2F05032b3C25E3c04c,213.39368
0x00d69c6eD75b4215AA5e948cc0B7d2FD3d3FF127,15.807740000000004
0x00D93262c00311349B21B8982E277F43338F7302,97.68536
0x00e39304c139EBC5B03576Da1359Eb2ecfF07E75,0.0021999999999934516
0x00E527cf1F4FdB4c79744F1E49cBB1Ed2B8E63ba,0.5722399999999993
0x00Ea6717cC4F996c1A577547BEDCf46255c7BB4a,3.03804
0x00ec18A3436af2eB4a9450FA50D42A951d2ADf9c,0.00504
0x00eEe28FE65Df3CDA57419659282F60D1ae0E661,0.0093
0x00EeF0E5B85B7980971B029D22b53F3De468f361,3.0465400000000047
0x00eF535671BB9c13D195c5Cc2fa3a65f522B764a,1.58374
0x00f586025F0Abb70282fC3B37e2bf6a090B11f8b,15.2769
0x00F731bcd3a8d541A040A7586FF3d03dea48e31f,2.4117999999999995
0x00F8d37E1364DddE32C475Cc8E5bCfFfc8969037,30.395880000000034
0x00F928a6aDC7c345EF919fe5A8Be2458580eF9f6,2376.9449
0x00FaF87B90a576561d25Bbaba9Aa334CDf05325b,0.02038
0x00FdDf15962fd7a4381E83dC82645Cf2a45db33D,0.4702999999999975
0x01004bEa6919b67C1475756EA75019F3Bdc40679,177.4376
0x0100e22f222753f6021abEB3F7E4AF4c57467cc9,247.82372
0x010377192Cee9f9b112B712bAfB8CDaFFf0cB963,370.53608
0x01041e0623Eb6De98EDA23f45FFC766D6bd8B7dF,1.0433800000000002
0x01043868e5079cE26ba2694638B2282Ccae7BA53,0.7453400000000001
0x010506ad696FF2b9F757Fe072Dd35caE293E8dEb,314.52346
0x010e2E245b1E30f17d5AE626c8b281B10fBEA1c4,0.13922
0x011068A6c657B33BeB14179eea1fD27F362fB727,14.9075
0x0118aABD8Ff438FE7607341cE5a5F1443A03dd6E,0.36814
0x0123E230C261e026C476A21fAE07De3Aa55aC870,415.51692
0x0128cD2Dae8c8de4B6cCc48289e934b3d3057D35,1.88034
0x0128e2277052bcC266C8cD694359939Fd07c9b69,0.10401999999999988
0x0129E1cE5f841424F9051EAed0F4DcBDd5FDBC5F,0.17774
0x013051b194640E617a1B72c9A01bb8477dF82b39,0.0003000000000000003
0x013108DA0dFA523Aa9F7B4e469D2f1C03B96a6BE,1.48664
0x0133a98B928bC3FdC88d3072d5367BbEe4EfaC0d,0.00107999999999997
0x0135b3cfE4F832BcD35C6f497768B1A204161111,144.02934000000025
0x0136B00bE94eD8Ea798F40e37135596337305461,0.015160000000000196
0x013d073a730264fE6dF657Fffd85fAc93edb2B4C,72.56007999999997
0x014433DD77B46Ab33754E796cea61D2d79d0fd0A,52.001839999999994
0x0145093038b715Ac42A6B229F2D4E061023032c1,3.46828
0x0147e150D6bcBB2150959ba4a8b16f7a9D3fEe84,166.3428
0x01597e6fa8399dDc06c4E8B42D01Ad8D22C15D9C,0.14206000000000005
0x015aa3F2D7E70a70d1B06970e73372b3ba183403,34.23552000000001
0x015B0F0d14b89697689FDA68406Fb35b2faF912f,0.32411999999999924
0x015ed8C1Ebb43cA87Cf4a37197aDcDCd8CD30e25,82.93274000000002
0x015F66613eD3dA4e4C660F623E5502cccdE40E24,1.9900200000000003
0x0160333AbC6Cc81c02dDF682e3684EAd1C5e1158,0.1748599999999982
0x0160C3cC49a2c55C9dED455023e58D5c1a6D3761,1.3959600000000003
0x0162bE98d5ddAf44DB609a8183DeEC7D70eF3b1F,122.04728
0x016533342411E89347305f7D5f6b96F8Db75E917,620.41354
0x016672aD69Da757A13e284aEEA2F517687FB29e9,0.0004600000000000021
0x01676C9D76Fe3794aC94B8C44309c466E622e135,58.640900000000016
0x016834d6aADd19161cb8e35efb5815014913f082,32.24382000000001
0x0173F35F7791a0CDA27e6f218d800675A3d24069,0.023319999999999997
0x0178274Ec3e22cB684a35d829f5e15F66441e71a,22.19962
0x01788e63E54d738F0DAC036DE1392284d467897F,502.43242
0x017d4046663DDFF007ac24F10c78423F8DE638Eb,0.01299999999999999
0x0180Bd56393851a46fab05Ae627FB574DaDB5049,50.897180000000006
0x01863B065D8D8eD5397B266DF2d121384e0b7d40,160.23490000000004
0x01888FF9106F0675B7E8D2741083343afB713faC,2.1424
0x018923cF7bec398D51d90d41deCBA688Bb89508b,96.15462
0x019143497d539A8849830708412cbE332FB4bFE7,2.8526800000000003
0x019226eC48d29040Af75fbA0CC518E44320E3842,111.49374
0x019a91Bf39fD9bD40B7B6A84cC6bE8424D97044a,325.75824000000006
0x019D239a36a4fd4828253E8EcCaDD1dD2D0dd147,1443.5035400000002
0x019Ed608dD806b80193942F2A960e7AC8aBb2EE3,3.16308
0x019EE51C92802065c935dcB8F793016ec31e1e55,7.280960000000002
0x01a1d2750B2c7aad954698c1E9596F5CcaBdd265,872.26286
0x01A39F386bE271ae0079376D60b4434b9E22769B,0.97112
0x01a5a9CE3aA75ca2555ba73e02BB2523c724fEBD,1.15054
0x01A825A4505cd8b862b26e345b718C39eDD98eDe,579.8177
0x01BDbFDD901b0e8000DD0ad7dDf85eF6cf8776FA,103.66787999999995
0x01C2B2756d35e8db931698007985A5AB7fc419d5,25.355100000000004
0x01c2B2Ebf67A0df477e49652b3210F2425450136,0.00004
0x01C3dD0607e189d8ec94c740cf5926dB4f38Bf3f,0.8021600000000002
0x01C53373B41C28316bD5B370906238D1fC77f78a,0.024679999999999994
0x01C7dAa8B53681fA70B3D7e560A4982C69C9DD11,974.63526
0x01D1bE68b37E0D95823EFDdFcFe359d78982541A,226.16724
0x01D405E31156500Ef0bEA275d68c2B40F83B578f,12.91632
0x01Dbc628608A33f0C285a8aC6ea62dF8930Bab95,0.48424000000000006
0x01dC4A2Ad7fD9FF479C7ab0319B96988E6D9079e,1003.2296200000004
0x01f0bcB29901144C860583F1b5E028D28EBEB2b1,121.96236
0x01f2cD86B833771aF3ff0d4f212d5Adf94219987,0.07425999999999995
0x01f8062e62e666B907C1592C3920E9E33B79D7f0,0.0009000000000014552
0x01F956de00120E3bCcFbC829C992ad0E5Af1752D,47.00450000000001
0x01fa43016C022333a2c01B190e5fd7290Dcd1bFd,0.004020000000000002
0x01fC87b0BbCe9e591F4a0C49457b75cD9d1F56f0,0.0020400000000002196
0x0200aFaCe79A36DBB982C792B7f0b5112AC70826,185.1343
0x0202c141AbCEe5836Fd853102A012549431CaA5a,0.000020000000000663933
0x0204d30170e53d6F112c6eDEc21D65d02a7F9e12,2.5982000000000003
0x02058C65a69f14841Ec7Ca2711F00292Adf1fd7b,2716.58078
0x020B0D4c844E0dBcA51C9AB779DF0191978c0359,762.8072599999998
0x020Ee2b3876d33EdE0D7C751a3a4593CAB11b90b,1.5046800000000002
0x0217442b17eb0dAD82b55D966Ac407f12Fb8D10E,1.0291400000000002
0x021e7B7b5037d57E28cf33E97eC1274e85eB1011,10.590560000000004
0x0221489D7F4F27097A0531974f6c48F228674992,0.11396000000000016
0x0221668610E723582829aeaaa43Be5Fd89A9C8D3,0.02422000000000001
0x022422Ce5D151fDdf8b376754ACfD4503266e905,0.08737999999999886
0x022a3253ca4642e854E6f39628d067BB7A3b89F8,0.19026
0x022a56636B33102569d6BE0D4B9B3a697666635a,268.52356000000003
0x022B36D50976C939b76615e5BEdf2487c1924dE7,0.1095399999999927
0x0235De9f7A9514F92ca5D96ECe7d07D99719751D,16.293940000000003
0x02363ae1E6D36C54E67a0B82305480971a86701b,3.2000399999999996
0x023Cd4062b82Db1EEcC91Fe077Ec944d4b89384a,3.8252199999999905
0x024248894D431b7Ed14539e406A1893d7171982B,6.8773599999999995
0x0243D63C20C580e3Ce4EfcaF7449e302670AAc7F,1.2326
0x0244439EdF76213678D225c3a6De2D64483DEc9a,0.03765999999999963
0x0247B93bD606d6963C5c2CDe6437d4c5fBe96437,168.82910000000004
0x0247EB3D8e69e8f930eBD634bEC77e4C8DAd7277,0.909699999999998
0x024813B4972428003C725EA756348Dcd79B826e6,0.0021400000000000086
0x024899F1b2E7c3CFc5E3db7F54Ecc284fd775d29,2.28288
0x024dcD278b57232C8c166045B7e97B8E942370b5,0.10584
0x024F83936cB79A89A77460acAdD349387F97B337,0.0144400000000001
0x0251cB14B357C0a014f53AD17d46798167825370,0.0036799999999999945
0x02520893F5667C6D4568EA0B07A32a1d2FbcBC86,42.22955999999999
0x02532e6164fD4eBd0faD96bf624a85d758eDEDc1,8.428599999999994
0x025618C5AD746EAEe66E42489d33eC91F941e598,28.379420000000007
0x02568792A66c59897C81778B105952D14b657Da7,709.7927
0x0257Bc0bE8a81893F201dd679E561E98b155C264,0.21466000000000063
0x025BC4869C0488234325f31415F357e6454511a3,619.83936
0x025E545E693CfEB629bB5B7Be72fEA50Fa772774,136.9125
0x025f4b52478AF0849FB679eF0F3Cdf48a72786ba,0.15959999999999966
0x026552F9c268Ca282Ed02A24ec23931310D6d749,1.33534
0x02689fb31aC9919820512164D007F8b757bd4E60,208.94984
0x02699223Ce2eC5de8e2b8E326847E02b07E5A619,0.09985999999999962
0x026b81863584Ed46834a0560b040a08dAb12264f,0.0014399999999998416
0x026Eb6B8BB5a66FB9ac2A0dd69Db199dc2F0a579,0.15098
0x027090f33876291F05833029611dD9932471afa2,0.000019999999999999995
0x027C61bdcc5635ef625ee43E4837b95d8Fc76079,97.54902000000004
0x027FC383d96b153f91EEa0B470DB8AD3a4D32Dfd,340.06746000000004
0x0280b28bCbFB19316bebD380a2e901D7412408C3,63.09984
0x0283377591e5Da7e61ef3C1C27409f1717742976,0.09575999999999994
0x028443F3B4Ed0886A6795535BaC7425c68197a19,137.91311999999994
0x029317f3cf5453A0D5DFED4b91F8640C805fe6d9,4418.3905
0x0293F6EdB5321877F7F9F8473cFE9351Df312b2A,45.82929999999999
0x0295E59B13844B75EF9E54ebc0F9FEc8A91389E2,5104.24488
0x02988cfEf48a3ef9E25e211f68836b5ee5324a7B,26.289119999999997
0x0299C0eFefD4425f0DEC33a2946d485aBcf95812,40.414379999999994
0x02aB1B7218187A8AFd605E4cb2770CEC95f498DD,287.96482
0x02ad1Ad22E6B39388e61D63000b6917f3ea7D219,0.011760000000000126
0x02b040E1FBEf33cDFce31d31dC62C2F5dFc60eAA,54.54232000000002
0x02b1e34B8eA94BFf33d77e5196e3AE45ba87803a,1367.51514
0x02Ba90b366Ba0680Cc36Db9eE7705fe063a35986,0.01704000000000008
0x02bD90F7e46673cC227e77079481e2f48032A26b,994.58194
0x02bDC2BaBA94D69A48907A3Cb9B703824f9F7764,0.01528
0x02c57a67b4A04066F1029D1aF807ECEbBC09E78a,7.593939999999998
0x02C9621c42c45dB5EA568945226a4DC3670e7977,0.4227000000000004
0x02CaAA46B77aE1FD7246cD6bDA0e41C67398Fecd,373.60972
0x02CAE5185D618c24E902CD984556F595F7d414a1,590.52674
0x02cbFD9099837C305f24cC73E61cf3C9eE4df0f4,35.996140000000004
0x02d10f41f3A88614C63f718272C60Da7Bf37A53e,4.458219999999983
0x02D3b0C2d2A41149be91Ac89e2fEd7B85CBd5c7E,135.68254000000007
0x02de1694570f2fC87C91f9a1B8B2250BCCc8ed0E,20.37056
0x02DF3cBA3fE1cFBb297a2A91d8AA8CEC62848696,28.49452
0x02E2e82BF6F79d92E0D776e85A56739d223A4914,0.1334999999999127
0x02e4c0683Eef4d103005e6FdD8E6A103Ef604aca,597.54756
0x02E7b714fae84e4BA80f3CDa5508553e7CF5042A,51.01144000000001
0x02f13757bD45618E37A4F6a1689c33b250f288AA,0.13009999999999997
0x02F3584CaeA574C6159D6b4d0C954A791bE5Afe5,1.7025400000000002
0x02F73B8e29dD6Ec38Bc5D8B3826051DC562c3060,790.2900399999999
0x02F86a8783152F5F048aFc57b5a2AFB5529eE745,3.919140000000002
0x02FBe3fcDAFeB8C7c5208737F7DE52f32441Ff69,112.29820000000002
0x02FdED18dc9724BB6D94401600A6206Ba34923ef,813.0894400000002
0x0303618E07Fe77c379fB40dE21a930D566E949eb,816.0748600000002
0x030462053869121e2C4E65bA9Dd31490E94CB8DF,113.63304
0x030528dC4D1D6132Eb618Bf245241204aB0989e5,323.8799200000001
0x0306cD016809328c17b9A6Cdaf6ed63a4316aA58,0.3231399999999951
0x0308794CBD50174be3401e08E352960b2E39B9D0,261.55032000000006
0x030e8Df34cb8Eca071B813472b4AC7822f39896D,25.0462
0x030Ef5B6DA73338d8562bAa7b7C2768536662F04,0.000040000000001327866
0x03104c9661f97a1a882a797964F46d968D518126,7889.126759999999
0x0312bd231A15E157c3a3A148E361890264D2a70A,0.00002000000000000023
0x0314897962ed3E25aF5DC731EB488a53F4624bca,44.861799999999995
0x0315E72804c8d53fc15f41c603773E28AD8A4395,0.0015599999999992066
0x0316ef7db9C49e6f35B2a4A531734C839E2e2925,3676.931420000001
0x0319Cd0aC071abcb479c0beE32AD6B28d8a79083,0.004999999999999994
0x031f2147E9eC8d00bD463CDCD263D3646D91AC3e,0.02172000000000054
0x0321e89a7B9484f47e8CCD4daF97Ee8066783c04,0.9745600000000024
0x032340D5eE1162539695d846729004DC9bf2F03c,0.3985199999999964
0x0329De16e97A198439b8BDbc34Cf0f95AcC16D4B,3.1585999999999785
0x0329FD90E32dA292eE9F663C17A283Ca11Ca4039,71467.16016
0x032c0E9b9Bc8CDDC7bf7F75bE08AB2d8Ab6759e5,17.055320000000002
0x032c50BBa29a7D103AbAdB7048D0499A0BB95aB7,9.82644
0x032f1aD5018ceaE9E4F9EcaE9585a0fb638Cd5cb,0.05548000000000002
0x032f6B8E9373b2658D44350A7E10990B7387885D,0.07805999999999998
0x033A28Afc9C81CEe91d09FA0D9bdb2165Ec7F75a,17.940840000000026
0x0341ab2d783648be716FA78A48eEDF13f151335e,1.1035
0x03489FA7A136a580b6ef456182AE882fe98a4c65,469.2620000000001
0x034bD053A08174ea31D309c840A39E7dd89D3094,0.0002599999999999991
0x034f7FAd677159a291860FeDA91f23Ed6B5C9593,0.34963999999999995
0x03509b6a6374a0cdA9853bBc51a335d0C7189AfF,0.00895999999999999
0x03543Cdcdd632e9d39F664b727ABB40E46a66c36,1.49568
0x035c19b873f18174F9d2E9c9aD3609426b31d607,0.011619999999993524
0x035De3D4f8Bac64fb7fFD6147A894827A6Ea68E7,2.68458
0x035fA5027049Ad613Bc839181995cC5FC92a7543,129.58672
0x03625cB5E7A1Bb174dc3D8471e513cd0C8E32fFa,66.64504000000001
0x036428B521FE7d6c6380E15cF2E3C79bE4A90e5E,12.6893
0x03656dA9Ce4AE3fC37CF5Ee491555936BA35CA50,69.04344000000002
0x0365AE90cb75425e1911b1488eF721958FD8dBc4,78.93130000000002
0x036631a163767EC4B518bA3C234185811f7D9827,176.09532000000002
0x0367B57602BC001b173aa99E6d52c1EE819772BB,1186.57276
0x03683Bab4aAE4076225030D97e215fC9F617f28A,0.38019999999999926
0x0369e86914345f6b2aFe2E95A322BBDC03daBa46,0.0018600000000000003
0x0373777D0C75F72333aB38361dda548F5d303aBC,21.992999999999984
0x0376d088Aa1EE77379c10abf85D248F2bb0A9e9B,0.038900000000000025
0x0379ed895F8b2DB1bA771ECDDEE2839E1539fe18,1.3111600000000068
0x037ac478992E23340Fbd4114f218943037916300,1.99054000000001
0x037C3D1F5d807B434769F07364127C9Bc1c76b56,7.983259999999999
0x037d7dC68b9f46400Ee33792aa258612AD5045F1,0.2415
0x0381048a528e80E384D5D9fD803226588B1eB65B,3.20426
0x03841A2cF95dBAF96c7EB064b0C22Edd2F22D2Be,3.30637999999999
0x03894d4ac41Dd6C4c2f524eD4417C90fA46972c6,576.95874
0x03899041dD562E8612b6aB6870322217BD4BFef8,4.8089
0x038eB6066cB5604e27388df25E719d9779A37941,89.96952
0x038EDc61B0913f5a1FB5d4C9C05Ec278B595e652,12.28256
0x03964Aab2af039dd2ca0bf791e1DFdAB489cCe17,0.005259999999999998
0x03a23a7a54eFb932fBB3aA1c475920C9402282bF,0.006960000000003675
0x03A507043314ef13A83aFFFbAf15d89055F64666,0.28215999999999897
0x03AA122abAB15aa852b1450596DBAcD2345317bD,8.47388
0x03b4B255440A351c969D152FA23541F98d3253d4,0.000039999999999999936
0x03B6D486e3B9C0CA35761E968deB14CD627EA821,0.25892
0x03B9e110d17a1eb62C7E4664406d212BA51d092D,36.37882
0x03Be29388047f753E969FF0f1e5313939b1BE038,0.11481999999999992
0x03c2CA31809BE1c754e7444b3273f6Bfc7144606,1.5848799999999983
0x03c7AFa444F2Fe2d5d8C2D1C3412165bd40eD336,0.042280000000000054
0x03Cbd99F5A7c39c7499273AbB8363b0372cc7930,1.5438400000000003
0x03d4970a4EAfa16482043872e4f2ed9129a7e4b9,31.064500000000045
0x03d6C99f3Aae91937612BA0e2843C2405e01850d,248.17424000000003
0x03d6eDd0b7538c2d2B00fe424C6BCcC9C6DF2A0D,163.84178000000003
0x03D844D2e0Ac7672B0F8516cee542167758065a9,0.02296000000000005
0x03dCe22068112C27cd9164f0589BC4920a684535,0.11996
0x03E4A7ce6676cFD20bF3F8Ba1619A5a3bb27F0BE,1.22436
0x03e4cDFa37207F5C677Db4eAC949EFCdaE4EE14B,4689.235059999999
0x03e7ab483eA1d177E4BE2472bF16cA17B8cF280d,286.99757999999997
0x03E9413532ad8e9Ddb7256278Ae7294CD68E3202,36.50318
0x03E9Bbe0C52F032Fd76f117E2140eC1Ac2ceF6be,386.4195
0x03EDF612813d1D62b1C2730E2C671E679D36Abb1,0.6045400000000001
0x03F2D297A46E9F51B8Ce7711FE216005Ee8e26B3,5.559980000000002
0x03f528fb4F141660e28Ad57a0fE575bf74a2f3d8,0.0031599999999999185
0x03f6390204198bFc0A78F1474Dc7D7a009fA6588,5340.8644
0x03Fc0dF6Fd6a3b8A7d3D94A1CD588B7Fd61fF74D,0.03404000000000001
0x03Fe5BF1486D83cc99e1b1BdA6CfaE3D80e65537,0.5913399999999996
0x03ff0E23CBB36b45C9e8b49a122153F021C06567,85.30950000000001
0x040007A949fa726f50810f6C98b1B620b50793a2,0.47475999999999985
0x04000848c9A371c018BE34F977a6150CedD156a9,0.005280000000000018
0x04013A3ac9d5CE9C7034CDA8d892969D26a6E88c,3.560280000000001
0x0403EE15e9257c4FC1063060f1Cc46b044e66F66,0.0026200000000000004
0x040479ea0dD9499befF5b8E6b36948c91165EF38,5.002960000000002
0x04064124051Aa24Da56734e42029f1ce7A5766C9,31.97009999999999
0x0409d9BE911b30811e0291062F7985aafF21E7C6,122.41342000000004
0x040A422F0985fB031c2076D4377Cd876B16749BD,0.12978000000000023
0x041100F967E77cE85636dA38100A9898bba7705a,1.1002200000000002
0x041273d64CeEeBd47D9C04b3f5a5D052f817133b,13.924219999999998
0x041303131422bfAD1B43379a6267c192273066B0,0.04345999999999997
0x0413c0a423f915279f60fb3e2bd871E6d27646EA,44.01672
0x04148d6CE66cbb2F5c198c272B8117a5e7a6102E,0.00838
0x0414A9Fc0d9A243B1f312BaADc447555A9d7e8Ab,28.99178000000001
0x041b26d91B8522a00D1c2A484c397a612C82Fc3a,2.1825
0x041b6CA61B60FC29E3B295cb2cb0E53ed8e318C0,18.02650000000001
0x041EBB58dB319690823589dE26360b84Dc8DBC17,464.73866
0x04214beAF079B42121baf4F427067B3C4F725cd9,0.88016
0x0422909a14b3cC71C4Dc7585e436A3BC8C437f5C,0.1066399999999998
0x042AA8Cecc9eef1a6d4d0C912E154Cc2f3ecE1Fc,20.559680000000004
0x042C090c52972082B08d59b74a6DDfc1EE637b7d,49.27566000000001
0x042cD024EC30CFadD9856C0427b22F25bc04Ded3,3.475600000000001
0x042F53D7250c49f9DCCc54b1A1CFafB16d8A0633,0.2582799999999999
0x0430C3744A4CDE002f354cBfB09c47c699AeE5DA,553.7918000000001
0x0430DAF18a4E4fA691017e77705b90b24216f8E0,22.96120000000001
